main_artist,track_name,Labels,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Ratio Position,MaxMin Ratio Streams,MaxMin Difference Position,MaxMin Difference Streams
Ariana Grande,"break up with your girlfriend, i'm bored",4,8819,569365,18366.612903225807,2,31,98.0,5.735117360244926,194,41759
Ariana Grande,breathin,1,7749,271032,10841.28,10,25,15.6,2.6211124016002065,146,12562
Ariana Grande,everytime,1,4235,23432,7810.666666666667,36,3,5.5,2.5728453364817003,162,6661
Ariana Grande,fake smile,1,9224,26842,13421.0,42,2,2.761904761904762,1.9100173460537728,74,8394
Ariana Grande,get well soon,1,4585,4585,4585.0,142,1,1.0,1.0,0,0
Ariana Grande,ghostin,1,8638,25893,12946.5,45,2,2.911111111111111,1.9975688816855754,86,8617
Ariana Grande,goodnight n go,1,5842,5842,5842.0,96,1,1.0,1.0,0,0
Ariana Grande,imagine,1,7164,139660,11638.333333333334,19,12,9.31578947368421,2.7751256281407035,158,12717
Ariana Grande,in my head,1,7466,21946,10973.0,55,2,3.2,1.9394588802571657,121,7014
Ariana Grande,just like magic,1,23778,23778,23778.0,84,1,1.0,1.0,0,0
Ariana Grande,make up,1,13032,13032,13032.0,63,1,1.0,1.0,0,0
Ariana Grande,motive (with Doja Cat),1,18434,78637,26212.333333333332,36,3,3.8055555555555554,1.9565476836280786,101,17633
Ariana Grande,my hair,1,18192,18192,18192.0,143,1,1.0,1.0,0,0
Ariana Grande,nasty,1,19964,19964,19964.0,114,1,1.0,1.0,0,0
Ariana Grande,needy,1,7197,51901,12975.25,25,4,8.0,3.0760038905099347,175,14941
Ariana Grande,no tears left to cry,4,7217,658311,10791.983606557376,12,61,16.166666666666668,2.3222945822363865,182,9543
Ariana Grande,obvious,1,15983,15983,15983.0,190,1,1.0,1.0,0,0
Ariana Grande,off the table (with The Weeknd),1,15833,43722,21861.0,52,2,3.8076923076923075,1.7614476094233562,146,12056
Ariana Grande,pete davidson,1,5426,5426,5426.0,113,1,1.0,1.0,0,0
Ariana Grande,positions,0,19007,1802902,39193.52173913043,2,46,98.5,4.4006418687851845,195,64636
Ariana Grande,pov,4,17188,442221,27638.8125,24,16,8.0,2.5018617640214105,168,25814
Ariana Grande,raindrops (an angel cried),1,5979,5979,5979.0,93,1,1.0,1.0,0,0
Ariana Grande,safety net (feat. Ty Dolla $ign),1,22021,22021,22021.0,98,1,1.0,1.0,0,0
Ariana Grande,shut up,1,21953,21953,21953.0,100,1,1.0,1.0,0,0
Ariana Grande,six thirty,1,18415,18415,18415.0,137,1,1.0,1.0,0,0
Ariana Grande,successful,1,4921,4921,4921.0,129,1,1.0,1.0,0,0
Ariana Grande,sweetener,1,4809,13125,6562.5,55,2,2.309090909090909,1.7292576419213974,72,3507
Ariana Grande,test drive,1,24627,24627,24627.0,97,1,1.0,1.0,0,0
Ariana Grande,"thank u, next",0,9839,1107985,17870.725806451614,1,62,197.0,4.941152556154081,196,38777
Ariana Grande,the light is coming (feat. Nicki Minaj),1,3856,9387,4693.5,102,2,1.411764705882353,1.4343879668049793,42,1675
Ariana Grande,west side,1,15571,15571,15571.0,199,1,1.0,1.0,0,0
Arizona Zervas,FML,1,12109,49870,12467.5,163,4,1.1349693251533743,1.0700305557849534,22,848
Arizona Zervas,ROXANNE,5,16979,2176471,32006.926470588234,3,68,65.66666666666667,3.5631662642087285,194,43520
Armani White,BILLIE EILISH.,4,27018,438993,33768.692307692305,79,13,2.4177215189873418,1.6684432600488563,112,18060
Armin van Buuren,Blah Blah Blah,1,4098,37672,6278.666666666667,87,6,2.0114942528735633,1.8657881893606638,88,3548
ArrDee,Oliver Twist,1,19276,84083,21020.75,155,4,1.2258064516129032,1.1771114339074498,35,3414
Asake,Baba God,1,15696,15696,15696.0,194,1,1.0,1.0,0,0
Asake,Dull,1,196931,196931,196931.0,7,1,1.0,1.0,0,0
Asake,Dupe,1,150328,150328,150328.0,13,1,1.0,1.0,0,0
Asake,Joha,1,254267,254267,254267.0,4,1,1.0,1.0,0,0
Asake,Muse,1,120290,120290,120290.0,20,1,1.0,1.0,0,0
Asake,Nzaza,1,175105,175105,175105.0,9,1,1.0,1.0,0,0
Asake,Omo Ope (feat. Olamide),1,71451,71451,71451.0,34,1,1.0,1.0,0,0
Asake,Organise,4,293381,293381,293381.0,2,1,1.0,1.0,0,0
Asake,Ototo,1,173346,173346,173346.0,10,1,1.0,1.0,0,0
Asake,Peace Be Unto You (PBUY),1,232075,232075,232075.0,5,1,1.0,1.0,0,0
Asake,Reason (feat. Russ),1,114533,114533,114533.0,21,1,1.0,1.0,0,0
Asake,Sungba,1,23113,23113,23113.0,116,1,1.0,1.0,0,0
Asake,Sungba (feat. Burna Boy) - Remix,1,120725,120725,120725.0,19,1,1.0,1.0,0,0
Asake,Sunmomi,1,95648,95648,95648.0,25,1,1.0,1.0,0,0
Asake,Terminator,1,274433,274433,274433.0,3,1,1.0,1.0,0,0
Ashe,Moral of the Story,1,12966,168765,15342.272727272728,84,11,1.8333333333333333,1.4334413080364028,70,5620
Ashley O,On A Roll,1,7568,67099,11183.166666666666,80,6,2.175,1.8339059196617336,94,6311
Ashnikko,Daisy,4,15382,392488,21804.88888888889,60,18,3.283333333333333,1.7227278637368353,137,11117
Aubrey Qwana,Molo,1,12954,297865,16548.055555555555,105,18,1.819047619047619,1.6039061293808863,86,7823
Audiomarc,Why Me?,1,24647,124071,31017.75,42,4,3.9047619047619047,1.8731691483750559,122,21521
August Alsina,Entanglements,1,16470,37138,18569.0,83,2,1.783132530120482,1.2548876745598057,65,4198
Ava Max,Kings & Queens,4,15284,460409,19183.708333333332,62,24,2.838709677419355,1.6025909447788538,114,9210
Ava Max,My Head & My Heart,1,17793,273124,21009.53846153846,119,13,1.4873949579831933,1.3018602821334233,58,5371
Ava Max,Salt,1,12822,39086,13028.666666666666,159,3,1.0628930817610063,1.0313523631258774,10,402
Ava Max,So Am I,1,8020,273493,9767.607142857143,61,28,3.262295081967213,1.5675810473815461,138,4552
Ava Max,Sweet but Psycho,5,6511,2120718,18767.41592920354,8,113,24.625,5.216095837812932,189,27451
Avicii,Heaven,1,8112,150053,15005.3,13,10,14.0,3.3703155818540433,169,19228
Avicii,Hey Brother,1,2811,8689,4344.5,66,2,2.6818181818181817,2.0910707933119888,111,3067
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,1,2875,2875,2875.0,170,1,1.0,1.0,0,0
Avicii,Levels - Radio Edit,1,3096,28974,4829.0,38,6,5.2368421052631575,2.8262273901808785,161,5654
Avicii,Lonely Together (feat. Rita Ora),1,1030,127874,4566.928571428572,40,28,4.75,8.133009708737864,150,7347
Avicii,SOS,1,24023,24023,24023.0,16,1,1.0,1.0,0,0
Avicii,SOS (feat. Aloe Blacc),0,11426,1050071,17214.27868852459,7,61,28.428571428571427,2.6115876072116224,192,18414
Avicii,Silhouettes - Original Radio Edit,1,3199,3199,3199.0,145,1,1.0,1.0,0,0
Avicii,The Nights,1,4271,4271,4271.0,98,1,1.0,1.0,0,0
Avicii,"Tough Love (feat. Agnes, Vargas & Lagola)",1,7296,20351,10175.5,57,2,3.473684210526316,1.7893366228070176,141,5759
Avicii,Waiting For Love,1,2775,8982,4491.0,61,2,2.9508196721311477,2.2367567567567566,119,3432
Avicii,Wake Me Up,1,4405,284556,7690.7027027027025,30,37,6.666666666666667,5.97366628830874,170,21909
Avicii,Without You (feat. Sandro Cavazza),1,4621,232603,5964.179487179487,36,39,5.5,1.9772776455312704,162,4516
Avicii,You Make Me,1,2676,2676,2676.0,185,1,1.0,1.0,0,0
Avril Lavigne,Dumb Blonde (feat. Nicki Minaj),1,8058,8058,8058.0,153,1,1.0,1.0,0,0
Avril Lavigne,Head Above Water,1,4894,161467,7688.9047619047615,53,21,3.547169811320755,2.2423375561912544,135,6080
Axwell /\ Ingrosso,Dreamer,1,2170,26879,2687.9,162,10,1.2098765432098766,1.523041474654378,34,1135
Axwell /\ Ingrosso,More Than You Know,1,2807,230560,5240.0,89,44,2.235955056179775,2.541859636622729,110,4328
Aymos,Ababuyanga,1,30162,144794,36198.5,39,4,3.1025641025641026,1.4795769511305616,82,14465
Aymos,Jemeni,1,33935,71958,35979.0,49,2,1.469387755102041,1.1204655959923382,23,4088
Aymos,Lyf Styl,4,21833,646833,29401.5,74,22,2.6621621621621623,1.958228369898777,123,20921
Aymos,Rata,1,37303,37303,37303.0,101,1,1.0,1.0,0,0
Ayra Starr,Beggie Beggie,1,15965,15965,15965.0,192,1,1.0,1.0,0,0
Ayra Starr,Bloody Samaritan,1,38099,38099,38099.0,66,1,1.0,1.0,0,0
Ayra Starr,Rush,4,317561,317561,317561.0,1,1,1.0,1.0,0,0
Azana,Your Love,1,16497,229266,20842.363636363636,99,11,1.9696969696969697,1.5197308601563921,96,8574
BANNERS,Someone To You,1,15047,233970,16712.14285714286,158,14,1.2468354430379747,1.414235395759952,39,6233
BENEE,Supalonely,4,14981,544142,22672.583333333332,36,24,4.638888888888889,2.0215606434817435,131,15304
BIA,LONDON (feat. J. Cole),4,28781,367954,36795.4,33,10,5.242424242424242,1.99530940551058,140,28646
BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,1,21190,101955,25488.75,74,4,2.6216216216216215,1.4377064653138272,120,9275
BLACKPINK,Bet You Wanna (feat. Cardi B),1,14675,38844,19422.0,83,2,2.3734939759036147,1.6469505962521294,114,9494
BLACKPINK,How You Like That,1,14654,103632,17272.0,63,6,3.0634920634920637,1.5209499112870206,130,7634
BLACKPINK,Ice Cream (with Selena Gomez),1,17050,305822,25485.166666666668,37,12,4.45945945945946,1.9853958944281525,128,16801
BLACKPINK,Kill This Love,1,7581,82615,10326.875,53,8,3.4150943396226414,1.9634612847909247,128,7304
BLACKPINK,Lovesick Girls,1,21415,21415,21415.0,112,1,1.0,1.0,0,0
BLACKPINK,Pink Venom,1,32528,245892,40982.0,46,6,3.217391304347826,1.6298880964092475,102,20489
BLACKPINK,Shut Down,1,50150,112568,56284.0,30,2,2.066666666666667,1.2446261216350947,32,12268
BLACKPINK,Typa Girl,1,27899,27899,27899.0,195,1,1.0,1.0,0,0
BLEU,Love In The Way,1,30861,30861,30861.0,157,1,1.0,1.0,0,0
BLEU,Youre Mines Still (feat. Drake),1,16572,178728,19858.666666666668,123,9,1.4065040650406504,1.3697803524016414,50,6128
BLUE TAPE,FUCK THE WORLD!,1,39133,39133,39133.0,112,1,1.0,1.0,0,0
BNXN fka Buju,Bad Man Wicked,1,21687,21687,21687.0,127,1,1.0,1.0,0,0
BNXN fka Buju,Bad Since '97,1,34380,34380,34380.0,73,1,1.0,1.0,0,0
BNXN fka Buju,For Days,1,20396,20396,20396.0,135,1,1.0,1.0,0,0
BNXN fka Buju,In My Mind,1,71851,71851,71851.0,33,1,1.0,1.0,0,0
BNXN fka Buju,In My Mind - A COLORS SHOW,1,17775,17775,17775.0,167,1,1.0,1.0,0,0
BNXN fka Buju,Kenkele,1,64069,64069,64069.0,42,1,1.0,1.0,0,0
BNXN fka Buju,Kilometer,1,25176,25176,25176.0,103,1,1.0,1.0,0,0
BNXN fka Buju,Loose Emotions,1,20606,20606,20606.0,131,1,1.0,1.0,0,0
BNXN fka Buju,Many Ways (feat. Wizkid),1,58271,58271,58271.0,45,1,1.0,1.0,0,0
BNXN fka Buju,Modupe,1,23008,23008,23008.0,118,1,1.0,1.0,0,0
BNXN fka Buju,Outside,1,16286,16286,16286.0,186,1,1.0,1.0,0,0
BRNS,Electric Love,4,13883,456480,19020.0,95,24,2.1052631578947367,1.5644313188792047,105,7836
BROCKHAMPTON,NO HALO,1,9055,9055,9055.0,171,1,1.0,1.0,0,0
BROCKHAMPTON,SUGAR,1,11071,138081,15342.333333333334,80,9,2.225,1.636076235209105,98,7042
BTS,134340,1,3343,3343,3343.0,140,1,1.0,1.0,0,0
BTS,Airplane pt.2,1,3915,3915,3915.0,110,1,1.0,1.0,0,0
BTS,Anpanman,1,3504,3504,3504.0,128,1,1.0,1.0,0,0
BTS,Black Swan,1,12217,48617,16205.666666666666,70,3,2.4857142857142858,1.7670459196202013,104,9371
BTS,Blue & Grey,1,27185,27185,27185.0,66,1,1.0,1.0,0,0
BTS,Born Singer,1,28210,28210,28210.0,178,1,1.0,1.0,0,0
BTS,Boy With Luv (feat. Halsey),1,7579,187392,14414.76923076923,13,13,15.384615384615385,3.9002506927035228,187,21981
BTS,Butter,4,28433,681005,45400.333333333336,3,15,39.666666666666664,3.675553054549291,116,76074
BTS,Butter - Megan Thee Stallion Remix,1,33147,33147,33147.0,101,1,1.0,1.0,0,0
BTS,Dionysus,1,10926,10926,10926.0,86,1,1.0,1.0,0,0
BTS,Dis-ease,1,25641,25641,25641.0,79,1,1.0,1.0,0,0
BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,1,10461,10461,10461.0,100,1,1.0,1.0,0,0
BTS,Dynamite,0,19967,1705435,34804.795918367345,7,49,27.428571428571427,3.0887464316121602,185,41706
BTS,FAKE LOVE,1,3562,61620,6162.0,20,10,9.5,2.818360471645143,170,6477
BTS,Filter,1,12179,12179,12179.0,176,1,1.0,1.0,0,0
BTS,Fly To My Room,1,27774,27774,27774.0,58,1,1.0,1.0,0,0
BTS,For Youth,1,29254,29254,29254.0,163,1,1.0,1.0,0,0
BTS,HOME,1,12052,12052,12052.0,74,1,1.0,1.0,0,0
BTS,IDOL,1,4418,22762,5690.5,68,4,2.5588235294117645,1.6079674060660933,106,2686
BTS,Intro : Persona,1,9329,9329,9329.0,113,1,1.0,1.0,0,0
BTS,Intro: Singularity,1,3091,3091,3091.0,170,1,1.0,1.0,0,0
BTS,Jamais Vu,1,10471,10471,10471.0,91,1,1.0,1.0,0,0
BTS,Life Goes On,1,21319,100451,33483.666666666664,15,3,8.933333333333334,2.3358037431399223,119,28478
BTS,Louder than bombs,1,12755,12755,12755.0,156,1,1.0,1.0,0,0
BTS,Love Maze,1,3447,3447,3447.0,135,1,1.0,1.0,0,0
BTS,Magic Shop,1,3334,3334,3334.0,142,1,1.0,1.0,0,0
BTS,Make It Right,1,13627,13627,13627.0,60,1,1.0,1.0,0,0
BTS,Make It Right (feat. Lauv),1,10834,73890,14778.0,73,5,2.219178082191781,1.6844194203433636,89,7415
BTS,Mikrokosmos,1,12781,12781,12781.0,67,1,1.0,1.0,0,0
BTS,My Time,1,11891,11891,11891.0,183,1,1.0,1.0,0,0
BTS,ON,1,18333,18333,18333.0,82,1,1.0,1.0,0,0
BTS,ON (Feat. Sia),1,11978,30863,15431.5,78,2,2.3846153846153846,1.5766405075972616,108,6907
BTS,Outro: Tear,1,3114,3114,3114.0,167,1,1.0,1.0,0,0
BTS,Paradise,1,3566,3566,3566.0,124,1,1.0,1.0,0,0
BTS,Permission to Dance,1,20837,231123,33017.57142857143,13,7,15.076923076923077,2.885492153381005,183,39288
BTS,Run BTS,1,29216,88897,44448.5,39,2,4.358974358974359,2.042750547645126,131,30465
BTS,So What,1,3019,3019,3019.0,176,1,1.0,1.0,0,0
BTS,Stay,1,24287,24287,24287.0,82,1,1.0,1.0,0,0
BTS,Telepathy,1,26521,26521,26521.0,69,1,1.0,1.0,0,0
BTS,The Truth Untold (feat. Steve Aoki),1,4826,4826,4826.0,80,1,1.0,1.0,0,0
BTS,UGH!,1,12720,12720,12720.0,157,1,1.0,1.0,0,0
BTS,Yet To Come,1,33532,100969,50484.5,23,2,5.260869565217392,2.011123702731719,98,33905
Baby Keem,16,1,24272,24272,24272.0,182,1,1.0,1.0,0,0
Baby Keem,HONEST,1,29114,29114,29114.0,184,1,1.0,1.0,0,0
Baby Keem,cocoa (with Don Toliver),1,25398,25398,25398.0,173,1,1.0,1.0,0,0
Baby Keem,durag activity (with Travis Scott),1,19359,170545,28424.166666666668,36,6,5.194444444444445,2.3617438917299447,151,26362
Baby Keem,family ties (with Kendrick Lamar),0,27569,1790496,42630.857142857145,15,42,12.333333333333334,3.612173092966738,170,72015
Baby Keem,gorgeous,1,27194,27194,27194.0,149,1,1.0,1.0,0,0
Baby Keem,issues,1,35565,35565,35565.0,97,1,1.0,1.0,0,0
Baby Keem,lost souls,1,31229,31229,31229.0,114,1,1.0,1.0,0,0
Baby Keem,lost souls (with Brent Faiyaz),1,23059,152647,25441.166666666668,153,6,1.3006535947712419,1.233488009020339,46,5384
Baby Keem,pink panties,1,27934,27934,27934.0,142,1,1.0,1.0,0,0
Baby Keem,range brothers (with Kendrick Lamar),1,22968,182095,36419.0,30,5,5.533333333333333,2.8700365726227797,136,42951
Baby Keem,scapegoats,1,31528,31528,31528.0,113,1,1.0,1.0,0,0
Baby Keem,scars,1,25038,25038,25038.0,177,1,1.0,1.0,0,0
Baby Keem,south africa,1,40099,40099,40099.0,79,1,1.0,1.0,0,0
Baby Keem,trademark usa,1,38741,38741,38741.0,85,1,1.0,1.0,0,0
Baby Keem,vent,1,23952,23952,23952.0,185,1,1.0,1.0,0,0
Bad Bunny,DKITI,1,16746,50304,16768.0,169,3,1.1301775147928994,1.0034037979218917,22,57
Bad Bunny,MIA (feat. Drake),1,6864,270378,11265.75,19,24,9.947368421052632,2.5265151515151514,170,10478
Bad Wolves,Zombie,1,1234,8715,2178.75,68,4,2.7058823529411766,2.193679092382496,116,1473
Balcony Mix Africa,Government,1,22262,268316,38330.857142857145,37,7,5.324324324324325,2.694861198454766,160,37731
Band Aid,Do They Know It's Christmas? - 1984 Version,1,5666,138774,23129.0,31,6,6.354838709677419,6.866396046593717,166,33239
Bas,Tribe (with J. Cole),1,4751,13398,6699.0,50,2,3.22,1.820037886760682,111,3896
Bas,[The Jackie] (with J. Cole & Lil Tjay),1,24226,62340,31170.0,50,2,2.66,1.5732683893337736,83,13888
Bastille,Joy,1,7335,7335,7335.0,175,1,1.0,1.0,0,0
Bazzi,Beautiful,1,2660,42706,3285.076923076923,114,13,1.5701754385964912,1.4300751879699247,65,1144
Bazzi,Beautiful (feat. Camila Cabello),4,7984,879528,12215.666666666666,21,72,9.285714285714286,2.5475951903807617,174,12356
Bazzi,Focus (feat. 21 Savage),1,8062,118670,11867.0,51,10,3.8627450980392157,1.9547258744728355,146,7697
Bazzi,I.F.L.Y.,4,11414,517851,15692.454545454546,29,33,6.586206896551724,1.9289469073068162,162,10603
Bazzi,Mine,1,2920,291804,5955.183673469388,13,49,15.384615384615385,3.2143835616438357,187,6466
Bazzi,No Way!,1,9995,46592,11648.0,69,4,2.1594202898550723,1.4138069034517258,80,4136
Bazzi,Paradise,4,10676,734242,14396.901960784313,23,51,8.652173913043478,1.964968152866242,176,10302
Bazzi,Young & Alive,1,10957,77782,12963.666666666666,126,6,1.5,1.3943597700100392,63,4321
Bea Miller,feel something,1,14068,88184,17636.8,120,5,1.6583333333333334,1.4323997725334092,79,6083
Beach Weather,"Sex, Drugs, Etc.",1,30330,155781,31156.2,148,5,1.277027027027027,1.0542696999670294,41,1646
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",1,15530,35313,17656.5,106,2,1.7264150943396226,1.2738570508692852,77,4253
Bebe Rexha,I'm a Mess,4,5078,435346,8061.962962962963,44,54,4.5227272727272725,2.2048050413548643,155,6118
Bebe Rexha,Last Hurrah,1,7768,127394,11581.272727272728,43,11,3.5348837209302326,2.2879763130793,109,10005
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4,2353,860886,9061.957894736843,19,95,9.631578947368421,5.3722906927326814,164,10288
Becky Hill,My Heart Goes (La Di Da) (feat. Topic),1,23088,300586,25048.833333333332,143,12,1.3986013986013985,1.1719074844074844,57,3969
Bella Poarch,Build a Bitch,4,22288,396741,33061.75,42,12,4.095238095238095,1.9650933237616655,130,21510
Bella Shmurda,New Born Fela,1,31753,31753,31753.0,82,1,1.0,1.0,0,0
Bella Shmurda,Philo,1,130117,130117,130117.0,16,1,1.0,1.0,0,0
Belly,"Belly, The Weeknd - Die For It (ft. Nas)",1,21534,21534,21534.0,199,1,1.0,1.0,0,0
Belly,Better Believe,1,23708,23708,23708.0,132,1,1.0,1.0,0,0
Benny The Butcher,Johnny P's Caddy,1,24386,130698,32674.5,45,4,4.4222222222222225,1.9156483228081687,154,22329
Benson Boone,GHOST TOWN,1,23719,74229,24743.0,156,3,1.1602564102564104,1.068468316539483,25,1624
Benson Boone,In The Stars,4,26427,519859,30579.941176470587,87,17,2.264367816091954,1.2510689824800394,110,6635
Bernice West,Sonop-Blom,4,16833,892469,20755.093023255813,105,43,1.8952380952380952,1.9740984969999407,94,16397
Berri-Tiga,God,1,15908,15908,15908.0,193,1,1.0,1.0,0,0
Beyonc,ALIEN SUPERSTAR,4,45365,634908,70545.33333333333,2,9,39.0,2.924986222859032,76,87327
Beyonc,ALL UP IN YOUR MIND,1,48223,48223,48223.0,68,1,1.0,1.0,0,0
Beyonc,ALREADY,1,11603,158258,15825.8,110,10,1.6818181818181819,1.5677841937429975,75,6588
Beyonc,AMERICA HAS A PROBLEM,1,48400,48400,48400.0,67,1,1.0,1.0,0,0
Beyonc,BIGGER,1,14521,14521,14521.0,69,1,1.0,1.0,0,0
Beyonc,BLACK PARADE,1,13276,53412,17804.0,60,3,3.033333333333333,1.6839409460680927,122,9080
Beyonc,BREAK MY SOUL,4,40115,884153,58943.53333333333,4,15,20.0,2.8019444098217625,76,72285
Beyonc,Before I Let Go - Homecoming Live Bonus Track,1,9091,30461,10153.666666666666,73,3,1.5342465753424657,1.198328016719833,39,1803
Beyonc,CHURCH GIRL,1,29694,201797,50449.25,14,4,12.071428571428571,3.1395568128241393,155,63532
Beyonc,COZY,1,32528,153317,51105.666666666664,22,3,6.045454545454546,2.515033202164289,111,49281
Beyonc,CUFF IT,4,40310,590951,65661.22222222222,9,9,11.88888888888889,2.5111386752666833,98,60914
Beyonc,ENERGY (feat. Beam),1,28069,268466,44744.333333333336,15,6,12.666666666666666,3.294773593644234,175,64412
Beyonc,FIND YOUR WAY BACK,1,13770,13770,13770.0,79,1,1.0,1.0,0,0
Beyonc,HEATED,1,30135,130785,43595.0,35,3,4.314285714285714,2.1571262651402026,116,34870
Beyonc,Halo,4,2278,322092,8258.76923076923,112,39,1.7857142857142858,10.882791922739244,88,22513
Beyonc,I'M THAT GIRL,1,28032,194134,48533.5,12,4,16.666666666666668,3.33347602739726,188,65412
Beyonc,MOOD 4 EVA (feat. Oumou Sangar),1,12335,35679,17839.5,22,2,4.409090909090909,1.8925010133765707,75,11009
Beyonc,MOVE (feat. Grace Jones & Tems),1,29947,90941,45470.5,42,2,4.357142857142857,2.0367315590877215,141,31047
Beyonc,NILE,1,11096,11096,11096.0,115,1,1.0,1.0,0,0
Beyonc,OTHERSIDE,1,8317,8317,8317.0,177,1,1.0,1.0,0,0
Beyonc,PLASTIC OFF THE SOFA,1,31175,139360,46453.333333333336,28,3,5.035714285714286,2.2833039294306334,113,40007
Beyonc,PURE/HONEY,1,48198,48198,48198.0,69,1,1.0,1.0,0,0
Beyonc,"SPIRIT - From Disney's ""The Lion King""",1,8583,74000,12333.333333333334,31,6,6.0,2.41232669229873,155,12122
Beyonc,SUMMER RENAISSANCE,1,51842,51842,51842.0,58,1,1.0,1.0,0,0
Beyonc,THIQUE,1,56295,56295,56295.0,50,1,1.0,1.0,0,0
Beyonc,VIRGO'S GROOVE,1,32648,98014,49007.0,34,2,4.411764705882353,2.0021440823327614,116,32718
Bezza,Kennedy,1,34485,34485,34485.0,131,1,1.0,1.0,0,0
Big Sean,Bezerk (feat. A$AP Ferg),1,9816,9816,9816.0,154,1,1.0,1.0,0,0
Big Sean,"Body Language (feat. Ty Dolla $ign, and Jhen Aiko)",1,18583,18583,18583.0,119,1,1.0,1.0,0,0
Big Sean,Deep Reverence (feat. Nipsey Hussle),1,14292,39940,19970.0,64,2,3.046875,1.7945703890288274,131,11356
Big Sean,Harder Than My Demons,1,20265,20265,20265.0,104,1,1.0,1.0,0,0
Big Sean,Lithuania (feat. Travis Scott),1,27119,27119,27119.0,53,1,1.0,1.0,0,0
Big Sean,Lucky Me,1,17741,17741,17741.0,131,1,1.0,1.0,0,0
Big Sean,Single Again,1,11588,23709,11854.5,101,2,1.0891089108910892,1.0459958577839144,9,533
Big Sean,Why Would I Stop?,1,21640,21640,21640.0,91,1,1.0,1.0,0,0
Big Sean,Wolves (feat. Post Malone),4,16939,476287,21649.409090909092,41,22,4.585365853658536,1.8935592419859495,147,15136
Big Sean,ZTFO,1,20822,20822,20822.0,99,1,1.0,1.0,0,0
Big Shaq,Man's Not Hot,1,2545,8456,2818.6666666666665,91,3,1.6153846153846154,1.2605108055009824,56,663
Big Zulu,Ivolovolo,4,26480,860491,33095.807692307695,59,26,3.2542372881355934,1.6337235649546828,133,16781
Big Zulu,Mali Eningi,4,19215,726992,42764.23529411765,1,17,199.0,6.694249284413218,198,109415
Big Zulu,Umuzi eSandton,1,22489,196335,28047.85714285714,112,7,1.5267857142857142,1.4061985859753658,59,9135
Big Zulu,Voicemail,4,33584,826753,68896.08333333333,11,12,10.454545454545455,2.8084504525964746,104,60735
Big Zulu,Vuma Dlozi,1,22282,50258,25129.0,83,2,1.6024096385542168,1.2555425904317385,50,5694
Biggy,Dames,4,10103,723323,24942.172413793105,6,29,30.666666666666668,4.397901613382164,178,34329
Billie Eilish,8,1,7263,43331,10832.75,46,4,3.4130434782608696,2.279085777227041,111,9290
Billie Eilish,Billie Bossa Nova,1,35283,35283,35283.0,66,1,1.0,1.0,0,0
Billie Eilish,Bored,1,22099,67529,22509.666666666668,181,3,1.0552486187845305,1.0281008190415857,10,621
Billie Eilish,Everybody Dies,1,23093,23093,23093.0,162,1,1.0,1.0,0,0
Billie Eilish,GOLDWING,1,27005,27005,27005.0,113,1,1.0,1.0,0,0
Billie Eilish,Getting Older,1,39827,39827,39827.0,53,1,1.0,1.0,0,0
Billie Eilish,Halley's Comet,1,29366,29366,29366.0,99,1,1.0,1.0,0,0
Billie Eilish,Happier Than Ever,0,23653,1720552,35844.833333333336,7,48,27.857142857142858,3.738933750475627,188,64784
Billie Eilish,Happier Than Ever - Edit,1,21858,144572,24095.333333333332,123,6,1.5853658536585367,1.26081983713057,72,5701
