main_artist,artist_names
Lizzo,Ariana Grande
Lizzo,Cardi B
Lizzy McAlpine,
Lo Foguete,
Logic,Khalid - Alessia Cara
Logic,
Logic,No I.D. - Chuck D - Black Thought - Big Lenbo
Logic,Damian Lemar Hudson
Logic,G-Eazy
Logic,Killer Mike
Logic,Marshmello
Logic,Eminem
Logic,Jaden
Logic,Gucci Mane
Logic,Wiz Khalifa
Logic,Juicy J
Logic,Ansel Elgort
Logic,Ryan Tedder
Logic,2 Chainz
Logic,Young Sinatra
Logic,Big Sean
Logic,RZA - Jackpot Scotty Wotty - Masta Killa - GZA - U-God - Method Man - Inspectah Deck - Raekwon - Cappadonna - Ghostface Killah
Lola Indigo,Quevedo
Lola Young,
Lomiiel,
Lord Huron,
Lorde,
Lorde,Khalid - Post Malone - SZA
Loredana,Rymez
Loredana,Mozzik
Loredana,
Loredana,MERO
Loreen,
Loren Allred,
Los Dareyes De La Sierra,Tito Double P
Los Legendarios,Wisin - Jhayco
Los ngeles Azules,Emilia
Lost Frequencies,Tom Odell
Lost Frequencies,Calum Scott
Loud Luxury,Brando
Loud Luxury,anders
Louis The Child,Wafia
Louis Tomlinson,Bebe Rexha - Digital Farm Animals
Louis Tomlinson,
Luan Pereira,Mc Daniel - MC Ryan SP
Luan Santana,
Luan Santana,Ana Castela
Luar La L,
Luch,Sfera Ebbasta
Luciano,BIA - Aitch
Luciano,
Luciano,Shirin David
Luciano,Samra
Lucio Corsi,
Luis Fonsi,Stefflon Don
Luis Fonsi,Nicky Jam - Sebastian Yatra
Luis Fonsi,Daddy Yankee
Luis Fonsi,Justin Bieber - Daddy Yankee
Luis Fonsi,Ozuna
Luis Fonsi,Demi Lovato
Luis R Conriquez,Peso Pluma
Luis R Conriquez,Peso Pluma - Tony Aguirre
Luis R Conriquez,Neton Vega
Lukas Graham,
Luke Christopher,
Luke Combs,
Lunay,Ozuna - Anuel AA
Lunay,Myke Towers - Rauw Alejandro - Chencho Corleone - Ozuna
Lunay,Chris Jedi - Gaby Music
Lunay,Gaby Music - Chris Jedi
Lunay,Daddy Yankee - Bad Bunny
Lusa Sonza,
Lusa Sonza,Pabllo Vittar - Anitta
Lusa Sonza,Demi Lovato
Lusa Sonza,KayBlack
Luude,Colin Hay
M,
MACHETE,Salmo - Lazza
MACHETE,Salmo - Nitro - Marracash
MACHETE,Fabri Fibra - thasup - Dani Faiv
MARINA,
MAX,SUGA
MAX,
MAX,Quinn XCII
MC Caverinha,KayBlack - Wall Hein
MC Fioti,J Balvin - Future - Stefflon Don - Juan Magn
MC G15,
MC K.K,Dj TG Beats - Dj Aurlio - MC Lipivox
MC Kevin o Chris,
MC Kevin o Chris,Dj Nk Da Serra
MC Kevinho,
MC L da Vinte,MC Gury
MC LUUKY,DJ JB Mix
MC Levin,DJ Kaioken - DJ Nikolas Alves Exclusive - DJ Gege
MC Loma e As Gmeas Lacrao,
MC MENOR HR,DJ ESCOBAR - MC MENOR SG
MC MM,DJ RD
MC Rogerinho,
MC Tairon,Dj Win - Mc Vitin Da Igrejinha
MC Tuto,DJ Glenner
MC Xenon,Os Gemeos da Putaria
MC Zaquin,MC Rick
MC's Jhowzinho & Kadinho,
MEDUZA,Elley Duh - FAST BOY - James Carter
MEDUZA,Becky Hill - Goodboys
MEDUZA,Dermot Kennedy
MEDUZA,Goodboys
MEDUZA,Hozier
MERO,
MKTO,
MUSIC LAB JPN,
MXZI,
MYA,TINI - Duki
Maanu,Annural Khalid
Mabel,
Mac DeMarco,
Mac Miller,
Mac Miller,The Temper Trap
Mac Miller,Miguel
Machine Gun Kelly,Hailee Steinfeld
Machine Gun Kelly,Camila Cabello
Machine Gun Kelly,CORPSE
Machine Gun Kelly,Bebe Rexha - X Ambassadors
Machine Gun Kelly,YUNGBLUD - Travis Barker
Machine Gun Kelly,
Machine Gun Kelly,Lil Wayne
Machine Gun Kelly,WILLOW
Machine Gun Kelly,Halsey
Machine Gun Kelly,Kellin Quinn
Machine Gun Kelly,blackbear
Machine Gun Kelly,Bring Me The Horizon
Macklemore,Ryan Lewis - Macklemore & Ryan Lewis - Ray Dalton
Macklemore,Skylar Grey
Macklemore,Kesha
Macklemore,Lil Yachty
Macklemore & Ryan Lewis,Macklemore - Ryan Lewis - Ray Dalton
Madame,
Madison Beer,
Madison Beer,Offset
Mae Stephens,
Maes,Booba
Maggie Lindemann,CADE - Cheat Codes
Mahalini,
Mahmood,BLANCO
Mahmood,
Maisak,Feid
Maite Perroni,Cali Y El Dandee
Majestic,Boney M.
Major Lazer,M - Justin Bieber
Major Lazer,Camila Cabello - Quavo - Travis Scott
Major Lazer,M - DJ Snake
Major Lazer,Nyla - Fuse ODG
Major Lazer,El Alfa - J Balvin - Diplo
Major Lazer,PARTYNEXTDOOR - Nicki Minaj
Major Lazer,Pabllo Vittar - Anitta
Major Lazer,Khalid - Death Stranding: Timefall - Diplo
Maki,
Malcolm Todd,
Malu,DJ Lucas Beat
Maluma,
Maluma,Rauw Alejandro - Bele - Mambo Kingz - DJ Luian - Darell
Maluma,Nego do Borel
Maluma,Noriel - Bryant Myers - Trap Capos - Juhn
Maluma,French Montana
Maluma,The Weeknd
Maluma,Myke Towers
Maluma,Lenny Tavrez - Justin Quiles
Maluma,J Balvin
Maluma,Carin Leon
Mambo Kingz,Anuel AA - DJ Luian - KAROL G - Arcngel
Manan Bhardwaj,Bhupinder Babbal
Manu,Simone Mendes
Manuel Turizo,
Manuel Turizo,Ozuna
Manuel Turizo,Myke Towers - Rauw Alejandro
Manuel Turizo,Anuel AA
Marc Anthony,Will Smith - Bad Bunny
Marc E. Bassy,G-Eazy
Marc Segu,Pol Granch - Rauw Alejandro
Marco Mengoni,
Maren Morris,
Mari Fernandez,Z Felipe
Mari Fernandez,
Mari Fernandez,Marcynho Sensao
Maria Becerra,
Maria Becerra,Becky G
Mariah Carey,
Mariah Carey,Ariana Grande - Jennifer Hudson
Marian Hill,
Mark Ambor,
Mark Ronson,Camila Cabello
Mark Ronson,Miley Cyrus
Mark Ronson,Bruno Mars
Marlia Mendona,
Marlia Mendona,Maiara & Maraisa
Maroon 5,Megan Thee Stallion
Maroon 5,Future
Maroon 5,Kendrick Lamar
Maroon 5,Cardi B
Maroon 5,Julia Michaels
Maroon 5,
Maroon 5,Nipsey Hussle - YG
Maroon 5,Wiz Khalifa
Maroon 5,A Boogie Wit da Hoodie
Maroon 5,SZA
Maroon 5,A$AP Rocky
Marracash,Gu
Marracash,thasup - Sfera Ebbasta
Marshmello,
Marshmello,Halsey
Marshmello,Juice WRLD
Marshmello,Manuel Turizo
Marshmello,Anne-Marie
Marshmello,Bastille
Marshmello,CHVRCHES
Marshmello,Jonas Brothers
Marshmello,Tyga - Chris Brown
Marshmello,Khalid
Marshmello,Demi Lovato
Marshmello,Kane Brown
Marshmello,Roddy Ricch
Marshmello,Lil Peep
Marshmello,blackbear - YUNGBLUD
Marshmello,James Arthur - Juicy J
Martin Garrix,Justin Mylo - Dewain Whitmore
Martin Garrix,Clinton Kane
Martin Garrix,Bonn
Martin Garrix,Bebe Rexha
Martin Garrix,Sasha Alex Sloan - G-Eazy
Martin Garrix,Khalid
Martin Garrix,Tove Lo
Martin Garrix,Dua Lipa
Martin Garrix,David Guetta - Romy Dya - Jamie Scott
Martin Garrix,Macklemore - Fall Out Boy
Martin Garrix,Troye Sivan
Martin Garrix,Dean Lewis
Martin Garrix,The Edge - Bono
Martin Jensen,
Marvin Gaye,Tammi Terrell
Masked Wolf,
Mason Ramsey,
Master KG,Nomcebo Zikode
Matheus & Kauan,Anitta
Matheus Fernandes,Dilsinho
Matheus Fernandes,Xand Avio
Matt Maltese,
Matt Terry,
Matthew Wilder,
Matu,Rich The Kid
Matu,
Matu,WIU - Teto
Mau y Ricky,Manuel Turizo - Camilo
Mau y Ricky,Camilo
Mau y Ricky,Lunay - Camilo
Mc Anjim,DJ PH DA SERRA - Dj Lv Mdp
Mc Davi,Mc Pedrinho - Mc Don Juan - DJ 900
Mc Livinho,DJ Matt D
Mc Paiva ZS,MC Ryan SP - Kotim
Mc Pedrinho,DJ 900
Mc Poze do Rodo,Neo Beats - Mainstreet
Meek Mill,Drake
Meek Mill,Cardi B
Meek Mill,Lil Durk - Lil Baby
Meek Mill,Fabolous - Anuel AA
Meek Mill,Rick Ross - JAY-Z
Megan Thee Stallion,
Megan Thee Stallion,DaBaby
Megan Thee Stallion,Normani
Megan Thee Stallion,Ty Dolla $ign - Nicki Minaj
Megan Thee Stallion,Yuki Chiba
Megan Thee Stallion,RM
Megan Thee Stallion,Beyonc
Megan Thee Stallion,Dua Lipa
Meghan Trainor,
Melanie Martinez,
Mert Demir,Mabel Matiz
Mesita,Nicki Nicole - Tiago PZK - Emilia
Metallica,
Metro Boomin,21 Savage
Metro Boomin,Gunna
Metro Boomin,Lil Uzi Vert - Future
Metro Boomin,Roisee - A$AP Rocky
Metro Boomin,Swae Lee - Offset - Lil Wayne
Metro Boomin,Don Toliver
Metro Boomin,Swae Lee - Wizkid
Metro Boomin,Swae Lee - NAV - A Boogie Wit da Hoodie
Metro Boomin,The Weeknd - 21 Savage
Metro Boomin,Swae Lee - Travis Scott
Metro Boomin,A$AP Rocky - Takeoff
Metro Boomin,James Blake
Metro Boomin,Don Toliver - Future
Metro Boomin,Don Toliver - Toian - Wizkid - BEAM
Metro Boomin,Travis Scott - Future
Metro Boomin,Young Thug
Metro Boomin,Travis Scott - 21 Savage
Metro Boomin,Offset - Drake
Metro Boomin,Kodak Black - Travis Scott - 21 Savage
Metro Boomin,John Legend
Metro Boomin,Travis Scott
Metro Boomin,Coi Leray
Metro Boomin,Future - Chris Brown
Metro Boomin,Travis Scott - Young Thug
Metro Boomin,Young Nudy - 21 Savage
Metro Boomin,Mustafa - 21 Savage
MiC LOWRY,
Michael Bubl,
Michael Bubl,The Puppini Sisters
Michael Bubl,Shania Twain
Michael Jackson,
Michael Marcagi,
Michelle Williams,
Migos,
Migos,21 Savage
Migos,Lil Uzi Vert
Migos,Gucci Mane
Migos,DJ Khaled
Migos,Travis Scott - Young Thug
Migos,Drake
Migos,Travis Scott
Migos,Polo G
Migos,Cardi B - Nicki Minaj
Migos,Post Malone
Migos,Ty Dolla $ign - Travis Scott - Big Sean
Migrantes,Alico
Miguel,Travis Scott
Miguel,
Miguel Bueno,Juan Duque
Mike Perry,shy martin
Mike Posner,Seeb
Miksu / Macloud,t-low
Miksu / Macloud,Luciano - Summer Cem - Jamule
Miley Cyrus,
Miley Cyrus,Ghostface Killah
Miley Cyrus,Mark Ronson - Sean Ono Lennon
Miley Cyrus,Dua Lipa
Miley Cyrus,Brandi Carlile
Milky Chance,
Milly,Jay Wheeler - Amenazzy - Nio Garcia - Farruko
Milo j,
Mimi Webb,
Mitski,
Mneskin,
Money Man,Lil Baby
Monsieur Perin,Vicente Garcia
Montell Fish,
Montez,
Moon Taxi,
Mora,Jhayco
Mora,Quevedo
Mora,
Mora,Feid
Mora,Saiko
Mora,Sech
Mora,Bad Bunny - Sech
Morat,Duki
Morat,Feid
Morgan Wallen,
Morgan Wallen,ERNEST
Morgan Wallen,Eric Church
Mother Mother,
Mozzy,REASON - Sjava
Mr.Kitty,
Mr.Rain,
Mrcia Fellipe,Jerry Smith
Mumford & Sons,
Muni Long,
Mura Masa,A$AP Rocky
Murda,Ezhel
Musical Youth,
Mustard,NAV - A Boogie Wit da Hoodie - Playboi Carti
Mustard,Roddy Ricch
Mustard,Travis Scott
Mustard,Migos
My Chemical Romance,
Myke Towers,Bad Bunny
Myke Towers,
Myke Towers,Juhn
Myke Towers,benny blanco
Myke Towers,Farruko
Myke Towers,Sech - Zion - Farruko - Arcngel
Mykola Dmytrovych Leontovych,John Williams
Myles Smith,
N.E.R.D,Pharrell Williams - Rihanna
N.E.R.D,Rihanna - Drake
NATTAN,O REI DA BATIDINHA - Z Felipe
NATTI NATASHA,Becky G
NAV,Travis Scott
NAV,Lil Baby - Travis Scott
NAV,The Weeknd
NAV,Meek Mill
NAV,Gunna - Travis Scott
NAV,
NAV,Lil Uzi Vert
NAYEON,
NEIKED,Polo G - Mae Muller
NEIKED,Dyo
NF,
NF,Hopsin
NIKI,
NLE Choppa,
NLE Choppa,Lil Baby
NLE Choppa,Blueface
NLE Choppa,Roddy Ricch
NOTD,Bea Miller
NOTD,Captain Cuts - Felix Jaehn - Georgia Ku
Nacho,
Nacho,Mambo Kingz - DJ Luian - Yandel - Bad Bunny
Nadhif Basalamah,
Naomi Scott,
Nardo Wick,Lil Durk - 21 Savage - G Herbo
Nas,Kanye West
Nas,070 Shake - Diddy
Nat King Cole,
Natalie Taylor,
Natanael Cano,Gabito Ballesteros - Peso Pluma
Natanael Cano,Nueva H
Natanael Cano,Oscar Maydon
Natanael Cano,
Natanzinho Lima,
Natasha Bedingfield,
Nathan Evans,Billen Ted - 220 KID
Natti Natasha,Ozuna
Naughty Boy,Sam Smith
Nause,Pretty Sister
Ndotz,
Nea,Felix Jaehn
Nekfeu,Damso
Nelly Furtado,Timbaland
Nemo,
Nessa Barrett,
Neton Vega,Tito Double P
Neton Vega,
Neton Vega,Peso Pluma
Netta,
Nevada,Mark Morrison - Fetty Wap
New West,
NewJeans,
Niack,
Niall Horan,
Nick Jonas,Nicki Minaj
Nick Jonas,Anne-Marie - Mike Posner
Nick Jonas,Robin Schulz
Nicki Minaj,
Nicki Minaj,Aqua - Ice Spice
Nicki Minaj,Ariana Grande
Nicki Minaj,Lil Baby
Nicki Minaj,Lil Uzi Vert
Nicki Minaj,Bantu - Anuel AA
Nicki Minaj,Labrinth - Eminem
Nicki Minaj,Drake
Nicki Minaj,Lil Wayne - Drake
Nicki Minaj,Lil Wayne
Nicky Jam,Feid
Nicky Jam,Sech
Nicky Jam,
Nicky Jam,Romeo Santos
Nicky Jam,Era Istrefi - Will Smith
Nicky Jam,Daddy Yankee
Nicky Jam,Myke Towers
Nicky Jam,Wisin
Nicky Jam,Ozuna
Nicky Jam,Anuel AA
Nicky Jam,J Balvin
Nicky Jam,Ozuna - Maluma - J Balvin
Nicky Youre,dazy
Nilo,FamousKyo - DJ Di Marques - Mc Paiva ZS
Nimo,
Nimo,Hava
Nina Chuba,
Ninho,
Ninho,Niska
Nio Garcia,Flow La Movie
Nio Garcia,J Balvin - Bad Bunny
Nio Garcia,Myke Towers - Anuel AA - Brray - Juanka
Nio Garcia,Nicky Jam - Casper Magico - Bad Bunny - Ozuna - Darell
Nio Garcia,Myke Towers - Flow La Movie - Casper Magico - Wisin & Yandel - Ozuna
Nipsey Hussle,Hit-Boy - Roddy Ricch
Nirvana,
Noah Cyrus,XXXTENTACION
Noah Cyrus,
Noah Cyrus,Labrinth
Noah Kahan,
Noah Kahan,Post Malone
Noah Kahan,Hozier
Noriel,Almighty - Myke Towers - Rauw Alejandro
Norm Ender,
Normani,Calvin Harris - Wizkid
Normani,
Normani,Cardi B
Nuzio Medeiros,Kadu Martins - Henry Freitas
Oasis,
Octavian,Skepta
Odetari,
Ofenbach,
Ofenbach,Quarterhead - Norma Jean Martine
Ofenbach,Norma Jean Martine
Ofenbach,Lagique
Offset,Cardi B
Offset,JID
Offset,J. Cole
Offset,Travis Scott - 21 Savage
Offset,
Offset,Metro Boomin
Offset,Travis Scott
Oimara,
Oliver Anthony Music,
Oliver Tree,
Oliver Tree,Robin Schulz
Olivia Holt,
Olivia Rodrigo,
Olivia Rodrigo,Disney
Olly,JVLI
Olly,Juli
Omah Lay,Justin Bieber
Omar Apollo,
Omar Courtz,De La Rose
Omar Montes,Bad Gyal
One Direction,
OneRepublic,
OneRepublic,Seeb
OneRepublic,Logic
Oruam,Mc Rodrigo do CN - mc pl alves - MC Tuto - Dj Lc da Roa - MC K9 - Z Felipe
Os Bares Da Pisadinha,Xand Avio
Os Bares Da Pisadinha,Jorge
Os Bares Da Pisadinha,
Oscar Maydon,Neton Vega
Oscar Maydon,Gabito Ballesteros - Chino Pacas
Oscar Maydon,Junior H
Oscar Maydon,Fuerza Regida
Oscar Ortiz,Edgardo Nuez
Outkast,
Oxlade,
Ozuna,
Ozuna,Arthur Hanlon
Ozuna,Daddy Yankee - J Balvin - Farruko - Anuel AA
Ozuna,Anuel AA
Ozuna,Myke Towers - KAROL G
Ozuna,Doja Cat - Sia
Ozuna,Camilo
Ozuna,Romeo Santos
Ozuna,Feid
Ozuna,Cardi B
Ozuna,J Balvin
Ozuna,Wisin - Mambo Kingz - DJ Luian - Bad Bunny - Almighty
Ozuna,J Balvin - Chencho Corleone
Ozuna,Manuel Turizo
P!nk,
P!nk,Willow Sage Hart
P!nk,Khalid
P!nk,Nate Ruess
P!nk,Eminem
PARTYNEXTDOOR,Rihanna
PARTYNEXTDOOR,Drake
PARTYNEXTDOOR,
PARTYNEXTDOOR,Drake - Yebba
PEDRO SAMPAIO,Mc Pedrinho
PEDRO SAMPAIO,
PEDRO SAMPAIO,Felipe Original - JS o Mo de Ouro
PNL,
PSY,SUGA
PUBLIC,
Pablito Pesadilla,Fran C - Nickoog Clk - Polim Westcoast
Pablo Pesadilla,Fran C - Nickoog Clk - Polim Westcoast
Paloma Faith,
Paloma Mami,
Pamungkas,
Panic! At The Disco,
Paramore,
Parangol,Leo Santana
Pashanim,
Passenger,
Paul McCartney,
Paul Rosenberg,
Paul Russell,
Paulo Londra,Feid
Paulo Londra,
Paulo Londra,Lenny Tavrez
Paulo Londra,Duki
Paulo Londra,De La Ghetto - Justin Quiles
Paulo Pires,Mc Danny - Marcynho Sensao
Peach Tree Rascals,
Pedro Cap,Farruko
Peggy Gou,
Pentatonix,
Perry Como,The Fontane Sisters - Mitchell Ayres & His Orchestra
Peso Pluma,Anitta
Peso Pluma,Jasiel Nuez - Junior H
Peso Pluma,
Peso Pluma,Natanael Cano
Peso Pluma,Eslabon Armado - Junior H
Peso Pluma,Neton Vega
Peso Pluma,Tito Double P
Peso Pluma,Tito Double P - Joel De La P
Peso Pluma,Gabito Ballesteros - Junior H
Peso Pluma,Jasiel Nuez
Peso Pluma,Junior H
Peso Pluma,Blessd
Peso Pluma,Junior H - Oscar Maydon
Peso Pluma,Luis R Conriquez
Peso Pluma,Kenia OS
Peso Pluma,Grupo Frontera
Peso Pluma,Gabito Ballesteros - Natanael Cano
Peso Pluma,Edgardo Nuez - Los Dareyes De La Sierra
Peter Manos,
Petit Biscuit,
Petter Ferraz,Menor Nico
Pharrell Williams,The Creator - Tyler - 21 Savage
Pharrell Williams,Miley Cyrus
Pharrell Williams,Travis Scott
Pharrell Williams,
Pharrell Williams,Camila Cabello
Pimmie,PARTYNEXTDOOR - Drake
Pineapple StormTv,Salve Malak - Tz da Coronel - Chris MC - Lusa Sonza - MC Cabelinho - N.I.N.A - L7NNON - Chefin - Oruam - Xam
Pink Sweat$,
PinkPantheress,Ice Spice
PinkPantheress,
Piso 21,
Piso 21,Manuel Turizo
Piso 21,Maluma
Piso 21,Christian Nodal
Piso 21,Paulo Londra
Piso 21,Micro TDH
Pitbull,Nayer - Ne-Yo - AFROJACK
Pitbull,Camila Cabello - J Balvin
Pitbull,Kesha
Plan B,
Playboi Carti,
Playboi Carti,Kendrick Lamar - Jhen Aiko
Playboi Carti,Travis Scott - Future
Playboi Carti,Travis Scott
Playboi Carti,Kendrick Lamar
Playboi Carti,Lil Uzi Vert
Playboi Carti,The Weeknd
Playboi Carti,Skepta
Playboi Carti,Future
Playboi Carti,Ty Dolla $ign - Young Thug
PnB Rock,
Polim Westcoast,Pailita
Polim Westcoast,De La Ghetto - Pailita - Feid - Paloma Mami
Polo G,
Polo G,Lil Baby
Polo G,Fivio Foreign - Pop Smoke
Polo G,Juice WRLD
Polo G,Lil Wayne
Polo G,Mike WiLL Made-It - Stunna 4 Vegas - NLE Choppa
Polo G,The Kid LAROI - Lil Durk
Polo G,Lil Tjay
Poo Bear,Jay Electronica - Justin Bieber
Pooh Shiesty,Lil Durk
Pop Smoke,
Pop Smoke,Quavo
Pop Smoke,42 Dugg - 21 Savage
Pop Smoke,Rah Swish
Pop Smoke,Swae Lee
Pop Smoke,Dua Lipa
Pop Smoke,KAROL G
Pop Smoke,Lil Baby - DaBaby
Pop Smoke,Swae Lee - Lil Tjay
Pop Smoke,A Boogie Wit da Hoodie
Pop Smoke,Rowdy Rebel
Pop Smoke,The-Dream - Rick Ross
Pop Smoke,Lil Tjay
Pop Smoke,Quavo - Future
Pop Smoke,Kanye West - Pusha T
Pop Smoke,50 Cent - Roddy Ricch
Pop Smoke,Quavo - Tyga
Pop Smoke,Chris Brown
Portugal. The Man,
Post Malone,
Post Malone,Nicki Minaj
Post Malone,Chris Stapleton
Post Malone,Quavo
Post Malone,Roddy Ricch
Post Malone,Halsey - Future
Post Malone,DaBaby
Post Malone,Young Thug
Post Malone,Luke Combs
Post Malone,Gunna
Post Malone,Morgan Wallen
Post Malone,Doja Cat
Post Malone,Fleet Foxes
Post Malone,Lil Baby - Meek Mill
Post Malone,The Weeknd
Post Malone,Blake Shelton
Post Malone,Ty Dolla $ign
Post Malone,YG - G-Eazy
Post Malone,Swae Lee
Post Malone,SZA
Post Malone,Ozzy Osbourne - Travis Scott
Post Malone,The Kid LAROI
Post Malone,Tyga - Roddy Ricch
Post Malone,Tim McGraw
Post Malone,21 Savage
Powfu,beabadoobee
Prince Royce,Shakira
Prince Royce,
Pritam,Arijit Singh - Amitabh Bhattacharya
Pusha T,
Pusha T,Don Toliver - Lil Uzi Vert
Pusha T,Kanye West
Quality Control,Lil Baby - DaBaby
Quavo,
Quavo,Drake
Quavo,Lil Baby
Quavo,21 Savage
Quavo,Travis Scott
Quavo,Lana Del Rey
Queen,
Queen,David Bowie
Quevedo,
Quevedo,Saiko
Quevedo,Myke Towers
Quevedo,Ovy On The Drums
R3HAB,A Touch Of Class
R3HAB,Quintino
RAF Camora,Luciano
RAF Camora,
RAF Camora,Bonez MC
RAYE,070 Shake
RIN,
RIN,Bausa
RM,
RM,Anderson .Paak
RM,Youjeen
ROS,Bruno Mars
ROS,
ROSALA,
ROSALA,Rauw Alejandro
ROSALA,El Guincho - J Balvin
ROSALA,The Weeknd
ROSALA,Travis Scott
ROSALA,Ozuna
Ra Saia Rodada,
Radiohead,
Rae Sremmurd,Gucci Mane
Rae Sremmurd,Swae Lee - Slim Jxmmi - Travis Scott
Rae Sremmurd,Swae Lee - Slim Jxmmi
Rae Sremmurd,Swae Lee - Slim Jxmmi - Juicy J
Rae Sremmurd,
Rag'n'Bone Man,
Raim Laode,
Ram Sampath,Prashant Pandey - Arijit Singh
Rammstein,
Ramz,
Rauw Alejandro,Mr. Naisgai
Rauw Alejandro,Bizarrap
Rauw Alejandro,
Rauw Alejandro,J Balvin
Rauw Alejandro,Chencho Corleone
Rauw Alejandro,Lyanno - Chencho Corleone - KEVVO - Bryant Myers - Dalex
Rauw Alejandro,Dalex - Lenny Tavrez - Dmelo Flow
Rauw Alejandro,Farruko
Rauw Alejandro,Lunay - NATTI NATASHA - Farruko - Anuel AA
Rauw Alejandro,Romeo Santos
Rauw Alejandro,Lyanno - Brray
Rauw Alejandro,Baby Rasta
Rauw Alejandro,Bad Bunny
Rauw Alejandro,Nicky Jam
Rauw Alejandro,Anuel AA
Rauw Alejandro,Feid
Rauw Alejandro,Laura Pausini
Rauw Alejandro,Camilo
Ravyn Lenae,
Ray Parker Jr.,
RealestK,
Red Hot Chili Peppers,
Red Velvet,
Red Velvet - IRENE & SEULGI,
Regard,
Regard,RAYE
Regard,Tate McRae - Troye Sivan
Reik,Maluma
Reik,Lalo Ebratt - J Balvin
Reik,Wisin - Ozuna
Rels B,Lia Kali
Rels B,Junior H
Rels B,
Rema,
Rema,Selena Gomez
Residente,Bad Bunny
Residente,
Rex Orange County,
Reynmen,
Riar Saab,Abhijay Sharma
Rich Amiri,
Rich Music LTD,Lenny Tavrez - Feid - Sech - Dalex - Justin Quiles
Rich Music LTD,Lenny Tavrez - Wisin - Zion - Feid - Sech - Dalex - Justin Quiles
Rich The Kid,Lil Wayne
Rich The Kid,Kendrick Lamar
Rich The Kid,
Richy Mitch & The Coal Miners,
Rick Ross,Drake
Ricky Martin,Maluma
Rihanna,
Rihanna,Mikky Ekko
Rihanna,JAY-Z
Rihanna,Calvin Harris
Rihanna,Drake
Rita Ora,
Rita Ora,Bebe Rexha - Charli XCX - Cardi B
Riton,Nightcrawlers - Dopamine - Mufasa & Hypeman
Riton,Vula - Oliver Heldens
Ritt Momney,
Rkomi,
Rob $tone,J. Davi$ - J Spooks
Robin Schulz,Wes
Robin Schulz,KIDDO
Robin Schulz,Alida
Robin Schulz,James Blunt
Robin Schulz,David Guetta - Cheat Codes
Robin Schulz,Erika Sirola
Robin Schulz,Francesco Yates
Rochy RD,Myke Towers - Nicki Nicole
Rockwell,
Rod Wave,
Rod Wave,ATR Son Son
Rod Wave,Lil Baby
Rod Wave,Polo G
Roddy Ricch,Mustard
Roddy Ricch,Meek Mill
Roddy Ricch,Gunna
Roddy Ricch,
Roddy Ricch,A Boogie Wit da Hoodie
Romeo Santos,Nicky Jam - Daddy Yankee
Romeo Santos,ROSALA
Romeo Santos,
Rosa Linn,
Rosa Walton,Hallie Coggins
Rudimental,Major Lazer - Mr Eazi - Anne-Marie
Rudimental,James Arthur
Rudimental,Macklemore - Dan Caplen - Jess Glynne
Rusherking,LIT killah - Duki - Maria Becerra - KHEA - Tiago PZK
Russ,Ed Sheeran
Russ,
Russ Millions,Tion Wayne
Ruth B.,
Rvssian,Juice WRLD - Anuel AA
Rvssian,Rauw Alejandro - Chris Brown
Rvssian,Sfera Ebbasta
Rvssian,Rauw Alejandro - Ayra Starr
Ryan Castro,
Ryan Castro,SOG - Peso Pluma
Ryan Gosling,Emma Stone
Ryan Gosling,
S1mba,DTG
S3BZS,
S3BZS,Mc Menor Do Alvorada - Mc Gw
SAIKO,Dei V - JC Reyes
SAIKO,Quevedo - Feid - Mora
SAINt JHN,Imanbek
SALES,
SEVENTEEN,
SHAED,
SHAED,ZAYN
SOB X RBE,
SUICIDAL-IDOL,
SZA,
SZA,Kendrick Lamar
SZA,Phoebe Bridgers
SZA,Pharrell Williams - Ty Dolla $ign - The Neptunes
SZA,Doja Cat
SZA,Travis Scott
SZA,Game of Thrones - The Weeknd - Travis Scott
SZA,Justin Bieber
SZA,Justin Timberlake
SZA,Calvin Harris - Funk Wav
SZA,Don Toliver
Sabrina Carpenter,
Sabrina Carpenter,Jonas Blue
Sachet-Parampara,Kausar Munir - Parampara Tandon
Sachin-Jigar,Divya Kumar - Amitabh Bhattacharya - Madhubanti Bagchi
Sachin-Jigar,Arijit Singh - Amitabha Bhattacharya
Sachin-Jigar,Amitabh Bhattacharya - Altamash Faridi - Varun Jain - Shadab Faridi
Sage The Gemini,
Saiko,Quevedo - Feid - Mora
Sal Priadi,
Salmo,
Salmo,Sfera Ebbasta
Salmo,NSTASIA
Salmo,Fabri Fibra
Sam Barber,Avery Anna
Sam Feldt,RANI
Sam Fischer,
Sam Fischer,Demi Lovato
Sam Hunt,
Sam Ryder,
Sam Smith,
Sam Smith,Normani
Sam Smith,Calvin Harris - Jessie Reyez
Sam Smith,Demi Lovato
Sam Smith,Burna Boy
Sam Smith,Yebba
Sam Smith,Kim Petras
Samra,
Samra,Capital Bra
Samra,ELIF
San Holo,
Sara Kays,
Sarah Cothran,
Saweetie,Doja Cat
Saweetie,
Saweetie,Post Malone - DaBaby - Jack Harlow
ScHoolboy Q,Travis Scott
ScHoolboy Q,21 Savage
ScHoolboy Q,
ScHoolboy Q,Saudi - 2 Chainz
Seafret,
Sean Paul,J Balvin
Sean Paul,David Guetta - Becky G
Sean Paul,Dua Lipa
Sebastian Yatra,Wisin - Nacho
Sebastian Yatra,Guaynaa
Sebastian Yatra,
Sebastian Yatra,Myke Towers
