main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
Future,Slimed In,12086994,12086994,12086994,12086994.0,85,0,0,1.0,1.0,1,1,85,12086994,346,359
Future,TEFLON DON,9576757,9576757,9576757,9576757.0,166,0,0,1.0,1.0,1,1,166,9576757,346,360
Future,Type Shit,29433760,29433760,29433760,29433760.0,11,0,0,1.0,1.0,1,1,11,29433760,346,359
Future,We Don't Trust You,20358667,20358667,20358667,20358667.0,22,0,0,1.0,1.0,1,1,22,20358667,346,359
Future,We Still Don't Trust You,16464864,16464864,16464864,16464864.0,34,0,0,1.0,1.0,1,1,34,16464864,346,359
Future,Young Metro,18652288,18652288,18652288,18652288.0,25,0,0,1.0,1.0,1,1,25,18652288,346,359
G-Eazy,Lady Killers II,10636392,10636392,10636392,10636392.0,106,0,0,1.0,1.0,1,1,106,10636392,112,107
G3 GELO,Tweaker,8746853,8746853,8746853,8746853.0,176,0,0,1.0,1.0,1,1,176,8746853,0,52
GELO,Tweaker,9414409,9414409,9414409,9414409.0,157,0,0,1.0,1.0,1,3,157,9414409,0,168
GIVON,TWENTIES,10347108,10347108,10347108,10347108.0,127,0,0,1.0,1.0,1,1,127,10347108,0,94
Gabito Ballesteros,7 DIAS,10550825,10550825,10550825,10550825.0,92,0,0,1.0,1.0,1,12,92,10550825,48,172
Gabito Ballesteros,7 Dias,21205287,21205287,21205287,21205287.0,24,0,0,1.0,1.0,1,1,24,21205287,48,172
Gabito Ballesteros,El Boss,8834084,8834084,8834084,8834084.0,178,0,0,1.0,1.0,1,1,178,8834084,48,172
Gabito Ballesteros,LOU LOU,11584606,11584606,11584606,11584606.0,67,0,0,1.0,1.0,1,1,67,11584606,48,172
Gabito Ballesteros,Presidente,14485769,14485769,14485769,14485769.0,67,0,0,1.0,1.0,1,1,67,14485769,48,172
Gaby Music,No Te Quieren Conmigo,9510586,9510586,9510586,9510586.0,140,0,0,1.0,1.0,1,1,140,9510586,0,324
Geolier,"I P ME, TU P TE",15236142,15236142,15236142,15236142.0,50,0,0,1.0,1.0,1,1,50,15236142,0,351
Ghali,Casa Mia,9631062,9631062,9631062,9631062.0,149,0,0,1.0,1.0,1,1,149,9631062,1,351
Ghea Indrawari,Jiwa Yang Bersedih,9439867,9439867,9439867,9439867.0,113,0,0,1.0,1.0,1,1,113,9439867,0,126
Gigi Perez,Sailor Song,9384044,9384044,9384044,9384044.0,167,0,0,1.0,1.0,1,1,167,9384044,0,118
Giorgia,LA CURA PER ME,8837382,8837382,8837382,8837382.0,189,0,0,1.0,1.0,1,1,189,8837382,0,94
GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),10761410,10761410,10761410,10761410.0,132,0,0,1.0,1.0,1,1,132,10761410,0,55
Good Neighbours,Home,9358092,9358092,9358092,9358092.0,148,0,0,1.0,1.0,1,1,148,9358092,0,272
Gordo,Sideways,8307746,8307746,8307746,8307746.0,200,0,0,1.0,1.0,1,1,200,8307746,0,315
Gorillaz,Feel Good Inc.,10542911,8753285,19296196,9648098.0,104,90,1789626,1.8653846153846154,1.2044519286187985,2,18,194,8753285,33,224
Gorillaz,Feel Good Inc.,10542911,8753285,19296196,9648098.0,104,90,1789626,1.8653846153846154,1.2044519286187985,2,18,104,10542911,33,224
Gracie Abrams,Close To You,14310290,14310290,14310290,14310290.0,60,0,0,1.0,1.0,1,1,60,14310290,22,123
Gracie Abrams,"I Love You, I'm Sorry",10403729,10403729,10403729,10403729.0,121,0,0,1.0,1.0,1,1,121,10403729,22,123
Gracie Abrams,"I miss you, Im sorry",8534847,8534847,8534847,8534847.0,192,0,0,1.0,1.0,1,1,192,8534847,22,123
Gracie Abrams,Thats So True,14456697,14456697,14456697,14456697.0,55,0,0,1.0,1.0,1,1,55,14456697,22,123
Gracie Abrams,us. (feat. Taylor Swift),15163955,15163955,15163955,15163955.0,47,0,0,1.0,1.0,1,1,47,15163955,22,123
Grelo,S F,12435482,12435482,12435482,12435482.0,78,0,0,1.0,1.0,1,1,78,12435482,0,130
Grupo Firme,El Beneficio De La Duda,10075965,10075965,10075965,10075965.0,144,0,0,1.0,1.0,1,1,144,10075965,0,197
Grupo Frontera,EL AMOR DE SU VIDA,11243518,11243518,11243518,11243518.0,73,0,0,1.0,1.0,1,1,73,11243518,57,125
Grupo Frontera,QUE VUELVAS,8034761,8034761,8034761,8034761.0,193,0,0,1.0,1.0,1,37,193,8034761,57,125
Grupo Menos  Mais,Corao Partido (Corazn Parto) - Ao Vivo,9429073,9429073,9429073,9429073.0,126,0,0,1.0,1.0,1,1,126,9429073,1,271
Grupo Menos  Mais,Lapada Dela - Ao Vivo,7715648,7715648,7715648,7715648.0,199,0,0,1.0,1.0,1,1,199,7715648,1,271
Gunna,fukumean,8740708,8740708,8740708,8740708.0,145,0,0,1.0,1.0,1,1,145,8740708,123,9
Gunna,on one tonight,8776175,8776175,8776175,8776175.0,181,0,0,1.0,1.0,1,1,181,8776175,123,9
Gunna,one of wun,9875203,9875203,9875203,9875203.0,160,0,0,1.0,1.0,1,1,160,9875203,123,9
Gustavo Moura & Rafael,Digitando,10681713,10681713,10681713,10681713.0,134,0,0,1.0,1.0,1,1,134,10681713,0,34
Gusttavo Lima,Canudinho - Ao Vivo,8210893,8210893,8210893,8210893.0,162,0,0,1.0,1.0,1,1,162,8210893,37,276
HUGEL,I Adore You (feat. Daecolm),8368647,8368647,8368647,8368647.0,183,0,0,1.0,1.0,1,1,183,8368647,0,338
HUMBE,KINTSUGI,9970469,9970469,9970469,9970469.0,146,0,0,1.0,1.0,1,1,146,9970469,0,220
Halsey,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),8673114,8673114,8673114,8673114.0,159,0,0,1.0,1.0,1,1,159,8673114,231,61
Hanumankind,Big Dawgs,11848289,11848289,11848289,11848289.0,84,0,0,1.0,1.0,1,1,84,11848289,0,319
Henrique & Juliano,ltima Saudade - Ao Vivo,8953960,8953960,8953960,8953960.0,189,0,0,1.0,1.0,1,1,189,8953960,32,339
Henry Freitas,Im de Problema,9869175,9869175,9869175,9869175.0,132,0,0,1.0,1.0,1,1,132,9869175,0,131
Henry Moodie,drunk text,8881973,8881973,8881973,8881973.0,174,0,0,1.0,1.0,1,1,174,8881973,0,252
Hozier,Too Sweet,31175099,31175099,31175099,31175099.0,8,0,0,1.0,1.0,1,1,8,31175099,138,332
ILLIT,Magnetic,8620467,8620467,8620467,8620467.0,190,0,0,1.0,1.0,1,1,190,8620467,0,37
Ice Spice,Did It First (with Central Cee),14131729,14131729,14131729,14131729.0,60,0,0,1.0,1.0,1,1,60,14131729,9,2
Ice Spice,Think U The Shit (Fart),10203953,10203953,10203953,10203953.0,118,0,0,1.0,1.0,1,1,118,10203953,9,2
Imogen Heap,Headlock,8792708,8792708,8792708,8792708.0,171,0,0,1.0,1.0,1,1,171,8792708,0,184
Irama,Tu No,8736241,8736241,8736241,8736241.0,188,0,0,1.0,1.0,1,1,188,8736241,2,351
Isabel LaRosa,favorite,8987124,8987124,8987124,8987124.0,165,0,0,1.0,1.0,1,1,165,8987124,0,268
Ivete Sangalo,Macetando,11626550,11626550,11626550,11626550.0,92,0,0,1.0,1.0,1,1,92,11626550,0,136
J Hus,Who Told You (feat. Drake),14401631,14401631,14401631,14401631.0,47,0,0,1.0,1.0,1,1,47,14401631,0,51
J. Cole,7 Minute Drill,14687368,14687368,14687368,14687368.0,44,0,0,1.0,1.0,1,1,44,14687368,296,63
J. Cole,Crocodile Tearz,12011369,12011369,12011369,12011369.0,75,0,0,1.0,1.0,1,1,75,12011369,296,63
J. Cole,H.Y.B. (feat. Bas & Central Cee),10003879,10003879,10003879,10003879.0,120,0,0,1.0,1.0,1,1,120,10003879,296,63
J. Cole,Huntin Wabbitz,8943622,8943622,8943622,8943622.0,169,0,0,1.0,1.0,1,1,169,8943622,296,63
J. Cole,"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",8721014,8721014,8721014,8721014.0,179,0,0,1.0,1.0,1,1,179,8721014,296,63
J. Eskine,Resenha do Arrocha,8417267,8417267,8417267,8417267.0,173,0,0,1.0,1.0,1,1,173,8417267,0,164
J. Fred Coots,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",22019354,22019354,22019354,22019354.0,43,0,0,1.0,1.0,1,14,43,22019354,0,200
JC NO BEAT,Maria Mariah,9136965,9136965,9136965,9136965.0,121,0,0,1.0,1.0,1,1,121,9136965,0,303
JENNIE,Damn Right (feat. Childish Gambino & Kali Uchis),8754911,8754911,8754911,8754911.0,177,0,0,1.0,1.0,1,1,177,8754911,42,208
JENNIE,ExtraL (feat. Doechii),21084605,21084605,21084605,21084605.0,26,0,0,1.0,1.0,1,1,26,21084605,42,208
JENNIE,Handlebars (feat. Dua Lipa),19501318,19501318,19501318,19501318.0,26,0,0,1.0,1.0,1,1,26,19501318,42,208
JENNIE,Love Hangover (feat. Dominic Fike),16374508,16374508,16374508,16374508.0,49,0,0,1.0,1.0,1,1,49,16374508,42,208
JENNIE,Mantra,26368045,26368045,26368045,26368045.0,11,0,0,1.0,1.0,1,1,11,26368045,42,208
JENNIE,You & Me,13912233,13912233,13912233,13912233.0,56,0,0,1.0,1.0,1,1,56,13912233,42,367
JENNIE,You & Me (Coachella ver.),9232149,9232149,9232149,9232149.0,141,0,0,1.0,1.0,1,1,141,9232149,42,367
JENNIE,ZEN,8505439,8505439,8505439,8505439.0,192,0,0,1.0,1.0,1,1,192,8505439,42,208
JENNIE,like JENNIE,28328891,28328891,28328891,28328891.0,10,0,0,1.0,1.0,1,1,10,28328891,42,208
JENNIE,start a war,8614798,8614798,8614798,8614798.0,183,0,0,1.0,1.0,1,1,183,8614798,42,208
JID,Surround Sound (feat. 21 Savage & Baby Tate),9936048,9936048,9936048,9936048.0,94,0,0,1.0,1.0,1,1,94,9936048,0,83
JISOO,earthquake,11066302,11066302,11066302,11066302.0,108,0,0,1.0,1.0,1,1,108,11066302,14,354
JVKE,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",10597956,10597956,10597956,10597956.0,88,0,0,1.0,1.0,1,1,88,10597956,47,19
Jaani,Saari Duniya Jalaa Denge,10375734,10375734,10375734,10375734.0,124,0,0,1.0,1.0,1,1,124,10375734,0,293
Jack Harlow,Just Us (feat. Doja Cat),8637873,8637873,8637873,8637873.0,187,0,0,1.0,1.0,1,1,187,8637873,177,117
Jack Harlow,Lovin On Me,22468800,22468800,22468800,22468800.0,15,0,0,1.0,1.0,1,1,15,22468800,177,117
Jain,Makeba,9252318,9252318,9252318,9252318.0,132,0,0,1.0,1.0,1,1,132,9252318,0,64
James Arthur,Car's Outside,8055397,8055397,8055397,8055397.0,186,0,0,1.0,1.0,1,1,186,8055397,357,65
Jasleen Royal,Heeriye (feat. Arijit Singh),8642069,8642069,8642069,8642069.0,140,0,0,1.0,1.0,1,1,140,8642069,18,353
Jasleen Royal,Sahiba,8741176,8741176,8741176,8741176.0,187,0,0,1.0,1.0,1,1,187,8741176,18,353
Jaxomy,Pedro,16066335,16066335,16066335,16066335.0,36,0,0,1.0,1.0,1,1,36,16066335,0,66
Jere Klein,ANDO,7660616,7660616,7660616,7660616.0,196,0,0,1.0,1.0,1,1,196,7660616,0,4
Jessie Murph,Blue Strips,8908628,8908628,8908628,8908628.0,155,0,0,1.0,1.0,1,1,155,8908628,0,64
Jhayco,Holanda,10590176,10590176,10590176,10590176.0,85,0,0,1.0,1.0,1,1,85,10590176,122,198
Jimin,Be Mine,11130410,11130410,11130410,11130410.0,107,0,0,1.0,1.0,1,1,107,11130410,102,38
Jimin,Closer Than This,15244839,15244839,15244839,15244839.0,65,0,0,1.0,1.0,1,1,65,15244839,102,38
Jimin,Rebirth (Intro),9135576,9135576,9135576,9135576.0,171,0,0,1.0,1.0,1,1,171,9135576,102,38
Jimin,Slow Dance (feat. Sofia Carson),10200275,10200275,10200275,10200275.0,133,0,0,1.0,1.0,1,1,133,10200275,102,38
Jimin,Smeraldo Garden Marching Band (feat. Loco),30973712,30973712,30973712,30973712.0,13,0,0,1.0,1.0,1,1,13,30973712,102,38
Jimin,Who,56838165,56838165,56838165,56838165.0,1,0,0,1.0,1.0,1,1,1,56838165,102,38
Jin,Heart on the Window (with WENDY),9074612,9074612,9074612,9074612.0,190,0,0,1.0,1.0,1,1,190,9074612,5,38
Jin,I'll Be There,20002131,20002131,20002131,20002131.0,27,0,0,1.0,1.0,1,1,27,20002131,5,38
Jin,Ill Be There,16073621,16073621,16073621,16073621.0,43,0,0,1.0,1.0,1,4,43,16073621,5,38
Jin,Running Wild,28837721,28837721,28837721,28837721.0,10,0,0,1.0,1.0,1,1,10,28837721,5,38
John Williams,Carol of the Bells,9525393,9525393,9525393,9525393.0,176,0,0,1.0,1.0,1,12,176,9525393,0,182
Jombriel,Parte & Choke,9048218,9048218,9048218,9048218.0,172,0,0,1.0,1.0,1,1,172,9048218,7,342
Jombriel,VITAMINA,10212212,10212212,10212212,10212212.0,128,0,0,1.0,1.0,1,1,128,10212212,7,342
Joost,Europapa,8867556,8867556,8867556,8867556.0,172,0,0,1.0,1.0,1,1,172,8867556,0,145
Jordan Adetunji,KEHLANI,9724756,9724756,9724756,9724756.0,148,0,0,1.0,1.0,1,1,148,9724756,0,9
Jorsshh,ROSONES,9491933,9491933,9491933,9491933.0,193,0,0,1.0,1.0,1,1,193,9491933,0,283
Juice WRLD,Empty Out Your Pockets,12676970,12676970,12676970,12676970.0,94,0,0,1.0,1.0,1,1,94,12676970,754,124
Juice WRLD,Misfit,9919209,9919209,9919209,9919209.0,173,0,0,1.0,1.0,1,1,173,9919209,754,124
Julin lvarez y su Norteo Banda,Regalo De Dios,9425497,9425497,9425497,9425497.0,144,0,0,1.0,1.0,1,1,144,9425497,17,311
Julin lvarez y su Norteo Banda,Rey Sin Reina,12305318,12305318,12305318,12305318.0,79,0,0,1.0,1.0,1,1,79,12305318,17,68
Jung Kook,3D (Alternate Ver.),8506327,8506327,8506327,8506327.0,152,0,0,1.0,1.0,1,1,152,8506327,141,38
Jung Kook,3D (feat. Jack Harlow),41965382,41965382,41965382,41965382.0,3,0,0,1.0,1.0,1,1,3,41965382,141,38
Jung Kook,Closer to You (feat. Major Lazer),12835896,12835896,12835896,12835896.0,50,0,0,1.0,1.0,1,1,50,12835896,141,38
Jung Kook,Hate You,15365113,15365113,15365113,15365113.0,35,0,0,1.0,1.0,1,1,35,15365113,141,38
Jung Kook,Never Let Go,24041560,24041560,24041560,24041560.0,21,0,0,1.0,1.0,1,1,21,24041560,141,38
Jung Kook,Please Don't Change (feat. DJ Snake),13663907,13663907,13663907,13663907.0,45,0,0,1.0,1.0,1,1,45,13663907,141,38
Jung Kook,Seven (feat. Latto) (Explicit Ver.),89748171,89748171,89748171,89748171.0,1,0,0,1.0,1.0,1,1,1,89748171,141,38
Jung Kook,Shot Glass of Tears,12445444,12445444,12445444,12445444.0,56,0,0,1.0,1.0,1,1,56,12445444,141,38
Jung Kook,Somebody,12710025,12710025,12710025,12710025.0,52,0,0,1.0,1.0,1,1,52,12710025,141,38
Jung Kook,Standing Next to You,39202729,39202729,39202729,39202729.0,1,0,0,1.0,1.0,1,1,1,39202729,141,38
Jung Kook,Still With You,8608407,8608407,8608407,8608407.0,156,0,0,1.0,1.0,1,1,156,8608407,141,38
Jung Kook,Too Sad to Dance,12083479,12083479,12083479,12083479.0,59,0,0,1.0,1.0,1,1,59,12083479,141,38
Jung Kook,Yes or No,15824321,15824321,15824321,15824321.0,31,0,0,1.0,1.0,1,1,31,15824321,141,38
Jungle,Back On 74,8604068,8604068,8604068,8604068.0,187,0,0,1.0,1.0,1,1,187,8604068,0,60
Junior H,$AD BOYZ II,8071523,8071523,8071523,8071523.0,188,0,0,1.0,1.0,1,1,188,8071523,82,342
Junior H,A Tu Manera,9023916,9023916,9023916,9023916.0,155,0,0,1.0,1.0,1,1,155,9023916,82,342
Junior H,PINSALO,9046667,9046667,9046667,9046667.0,185,0,0,1.0,1.0,1,1,185,9046667,82,342
Junior H,ROCKSTAR,8559949,8559949,8559949,8559949.0,188,0,0,1.0,1.0,1,1,188,8559949,82,342
Junior H,Y LLORO,11301100,11301100,11301100,11301100.0,87,0,0,1.0,1.0,1,1,87,11301100,82,342
Justin Timberlake,Selfish,8973723,8973723,8973723,8973723.0,167,0,0,1.0,1.0,1,1,167,8973723,76,233
KAROL G,+57,19407399,19407399,19407399,19407399.0,21,0,0,1.0,1.0,1,1,21,19407399,691,47
KAROL G,CONTIGO (with Tisto),17246236,17246236,17246236,17246236.0,28,0,0,1.0,1.0,1,1,28,17246236,691,47
KAROL G,MI EX TENA RAZN,19090033,19090033,19090033,19090033.0,22,0,0,1.0,1.0,1,1,22,19090033,691,47
KAROL G,Milagros,8485092,8485092,8485092,8485092.0,188,0,0,1.0,1.0,1,1,188,8485092,691,47
KAROL G,QLONA,13106668,13106668,13106668,13106668.0,52,0,0,1.0,1.0,1,1,52,13106668,691,47
KAROL G,S91,12321167,12321167,12321167,12321167.0,59,0,0,1.0,1.0,1,1,59,12321167,691,47
KAROL G,Si Antes Te Hubiera Conocido,25138247,25138247,25138247,25138247.0,16,0,0,1.0,1.0,1,1,16,25138247,691,47
KAROL G,UNA NOCHE EN MEDELLN - REMIX,10502469,10502469,10502469,10502469.0,90,0,0,1.0,1.0,1,1,90,10502469,691,47
KATSEYE,Gnarly,13282567,13282567,13282567,13282567.0,60,0,0,1.0,1.0,1,1,60,13282567,11,128
KATSEYE,Touch,9515832,9515832,9515832,9515832.0,155,0,0,1.0,1.0,1,1,155,9515832,11,128
KSI,Thick Of It (feat. Trippie Redd),9794698,9794698,9794698,9794698.0,137,0,0,1.0,1.0,1,1,137,9794698,9,36
Kaique e Felipe,Saveiro,9274265,9274265,9274265,9274265.0,168,0,0,1.0,1.0,1,1,168,9274265,0,276
Kali Uchis,Igual Que Un ngel (with Peso Pluma),23799012,23799012,23799012,23799012.0,13,0,0,1.0,1.0,1,1,13,23799012,86,114
Kali Uchis,Labios Mordidos (with KAROL G),9050264,9050264,9050264,9050264.0,155,0,0,1.0,1.0,1,1,155,9050264,86,114
Kaliii,Area Codes,10851427,10851427,10851427,10851427.0,91,0,0,1.0,1.0,1,5,91,10851427,0,35
Kanye West,Father Stretch My Hands Pt. 1,7889584,7889584,7889584,7889584.0,193,0,0,1.0,1.0,1,1,193,7889584,219,254
Kanye West,Flashing Lights,7940737,7940737,7940737,7940737.0,186,0,0,1.0,1.0,1,1,186,7940737,219,253
Kanye West,I Wonder,7841117,7841117,7841117,7841117.0,191,0,0,1.0,1.0,1,1,191,7841117,219,253
Kanye West,Runaway,8769614,8769614,8769614,8769614.0,199,0,0,1.0,1.0,1,1,199,8769614,219,253
Kapo,Ohnana,11916342,11916342,11916342,11916342.0,85,0,0,1.0,1.0,1,1,85,11916342,4,280
Kapo,UWAIE,9095053,9095053,9095053,9095053.0,182,0,0,1.0,1.0,1,1,182,9095053,4,280
Karan Aujla,"Tauba Tauba (From ""Bad Newz"")",9586376,9586376,9586376,9586376.0,148,0,0,1.0,1.0,1,1,148,9586376,0,262
Katy Perry,Last Friday Night (T.G.I.F.),8685140,8685140,8685140,8685140.0,174,0,0,1.0,1.0,1,1,174,8685140,110,61
Kendrick Lamar,Not Like Us,55247465,55247465,55247465,55247465.0,2,0,0,1.0,1.0,2,1,2,55247465,592,155
Kendrick Lamar,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",24658182,24658182,24658182,24658182.0,24,0,0,1.0,1.0,2,1,24,24658182,592,375
Kendrick Lamar,euphoria,19500651,19500651,19500651,19500651.0,35,0,0,1.0,1.0,2,1,35,19500651,592,154
Kendrick Lamar,gloria (with sza),19829153,19829153,19829153,19829153.0,35,0,0,1.0,1.0,2,1,35,19829153,592,375
Kendrick Lamar,"gnx (feat. hitta j3, youngthreat, peysoh)",18030258,18030258,18030258,18030258.0,45,0,0,1.0,1.0,2,1,45,18030258,592,375
Kendrick Lamar,heart pt. 6,23315962,23315962,23315962,23315962.0,26,0,0,1.0,1.0,2,1,26,23315962,592,375
Kendrick Lamar,hey now (feat. dody6),28656384,28656384,28656384,28656384.0,15,0,0,1.0,1.0,2,1,15,28656384,592,375
Kendrick Lamar,luther (with sza),47282944,47282944,47282944,47282944.0,3,0,0,1.0,1.0,2,1,3,47282944,592,375
Kendrick Lamar,man at the garden,26772273,26772273,26772273,26772273.0,21,0,0,1.0,1.0,2,1,21,26772273,592,375
Kendrick Lamar,meet the grahams,21118208,21118208,21118208,21118208.0,25,0,0,1.0,1.0,2,1,25,21118208,592,154
Kendrick Lamar,peekaboo (feat. azchike),21910464,13831462,35741926,17870963.0,30,41,8079002,2.3666666666666667,1.5841032567634572,2,3,30,21910464,592,375
Kendrick Lamar,peekaboo (feat. azchike),21910464,13831462,35741926,17870963.0,30,41,8079002,2.3666666666666667,1.5841032567634572,2,3,71,13831462,592,375
Kendrick Lamar,reincarnated,27579127,27579127,27579127,27579127.0,19,0,0,1.0,1.0,2,1,19,27579127,592,375
Kendrick Lamar,squabble up,44764851,44764851,44764851,44764851.0,5,0,0,1.0,1.0,2,1,5,44764851,592,375
Kendrick Lamar,tv off (feat. lefty gunplay),41864595,41864595,41864595,41864595.0,7,0,0,1.0,1.0,2,1,7,41864595,592,375
Kendrick Lamar,wacced out murals,33916700,33916700,33916700,33916700.0,9,0,0,1.0,1.0,2,1,9,33916700,592,375
Kenya Grace,Strangers,11880429,11880429,11880429,11880429.0,61,0,0,1.0,1.0,1,1,61,11880429,0,179
Kesha,Holiday Road - Spotify Singles Holiday,17291341,17291341,17291341,17291341.0,73,0,0,1.0,1.0,1,1,73,17291341,22,156
Kings of Leon,Sex on Fire,8513346,8513346,8513346,8513346.0,199,0,0,1.0,1.0,1,1,199,8513346,0,234
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",16493811,16326612,32820423,16410211.5,32,1,167199,1.03125,1.0102408876991749,2,4,32,16493811,164,19
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",16493811,16326612,32820423,16410211.5,32,1,167199,1.03125,1.0102408876991749,2,4,33,16326612,164,19
Kushagra,Finding Her,9991748,9991748,9991748,9991748.0,117,0,0,1.0,1.0,1,1,117,9991748,0,89
Kygo,Whatever,9720582,9720582,9720582,9720582.0,133,0,0,1.0,1.0,1,1,133,9720582,329,158
LE SSERAFIM,CRAZY,13857134,13857134,13857134,13857134.0,58,0,0,1.0,1.0,1,1,58,13857134,70,260
LE SSERAFIM,EASY,13796378,13796378,13796378,13796378.0,55,0,0,1.0,1.0,1,1,55,13796378,70,260
LE SSERAFIM,HOT,10230591,10230591,10230591,10230591.0,146,0,0,1.0,1.0,1,1,146,10230591,70,260
LE SSERAFIM,Perfect Night,9196986,9196986,9196986,9196986.0,133,0,0,1.0,1.0,1,1,133,9196986,70,260
LE SSERAFIM,Smart,9704449,9704449,9704449,9704449.0,134,0,0,1.0,1.0,1,1,134,9704449,70,260
LISA,Born Again (feat. Doja Cat & RAYE),31967106,31967106,31967106,31967106.0,13,0,0,1.0,1.0,1,1,13,31967106,81,170
LISA,FXCK UP THE WORLD (feat. Future),17051802,17051802,17051802,17051802.0,34,0,0,1.0,1.0,1,1,34,17051802,81,170
LISA,Moonlit Floor,19409254,19409254,19409254,19409254.0,22,0,0,1.0,1.0,1,1,22,19409254,81,170
LISA,Moonlit Floor (Kiss Me),26833108,26833108,26833108,26833108.0,13,0,0,1.0,1.0,1,3,13,26833108,81,170
LISA,New Woman (feat. ROSALA),30122866,30122866,30122866,30122866.0,9,0,0,1.0,1.0,1,1,9,30122866,81,170
LISA,Rockstar,30595146,30595146,30595146,30595146.0,14,0,0,1.0,1.0,1,1,14,30595146,81,170
LIT killah,Los del Espacio,16286212,16286212,16286212,16286212.0,35,0,0,1.0,1.0,1,1,35,16286212,0,342
La Oreja de Van Gogh,Rosas,8888003,8888003,8888003,8888003.0,179,0,0,1.0,1.0,1,1,179,8888003,0,64
Lady Gaga,Abracadabra,23407710,23407710,23407710,23407710.0,22,0,0,1.0,1.0,1,1,22,23407710,455,140
Lady Gaga,Bad Romance,8601301,8601301,8601301,8601301.0,178,0,0,1.0,1.0,1,1,178,8601301,455,139
Lady Gaga,Die With A Smile,42015001,42015001,42015001,42015001.0,3,0,0,1.0,1.0,1,1,3,42015001,455,139
Lady Gaga,Disease,19427000,19427000,19427000,19427000.0,31,0,0,1.0,1.0,1,1,31,19427000,455,140
Lady Gaga,Garden Of Eden,18647355,18647355,18647355,18647355.0,32,0,0,1.0,1.0,1,1,32,18647355,455,140
Lady Gaga,How Bad Do U Want Me,12575718,12575718,12575718,12575718.0,72,0,0,1.0,1.0,1,1,72,12575718,455,140
Lady Gaga,Judas,9260555,9260555,9260555,9260555.0,126,0,0,1.0,1.0,1,1,126,9260555,455,139
Lady Gaga,Just Dance,8620757,8620757,8620757,8620757.0,176,0,0,1.0,1.0,1,1,176,8620757,455,282
Lady Gaga,Killah (feat. Gesaffelstein),9829327,9829327,9829327,9829327.0,142,0,0,1.0,1.0,1,1,142,9829327,455,140
Lady Gaga,LoveDrug,9905127,9905127,9905127,9905127.0,139,0,0,1.0,1.0,1,1,139,9905127,455,140
Lady Gaga,Perfect Celebrity,11593513,11593513,11593513,11593513.0,82,0,0,1.0,1.0,1,1,82,11593513,455,140
Lady Gaga,Poker Face,8230062,8230062,8230062,8230062.0,181,0,0,1.0,1.0,1,1,181,8230062,455,282
Lady Gaga,Shadow Of A Man,10597363,10597363,10597363,10597363.0,116,0,0,1.0,1.0,1,1,116,10597363,455,140
Lady Gaga,Vanish Into You,14062926,14062926,14062926,14062926.0,59,0,0,1.0,1.0,1,1,59,14062926,455,140
Lady Gaga,Zombieboy,11231320,11231320,11231320,11231320.0,95,0,0,1.0,1.0,1,1,95,11231320,455,140
Lana Del Rey,"Henry, come on",11381780,11381780,11381780,11381780.0,85,0,0,1.0,1.0,1,1,85,11381780,228,229
Lana Del Rey,Radio,7873383,7873383,7873383,7873383.0,192,0,0,1.0,1.0,1,1,192,7873383,228,229
Lana Del Rey,Young And Beautiful,8363983,8363983,8363983,8363983.0,195,0,0,1.0,1.0,1,1,195,8363983,228,229
Lauana Prado,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,11491254,11491254,11491254,11491254.0,115,0,0,1.0,1.0,1,1,115,11491254,0,326
Laufey,From The Start,8090053,8090053,8090053,8090053.0,164,0,0,1.0,1.0,1,1,164,8090053,13,165
Laufey,Santa Baby,14192408,14192408,14192408,14192408.0,105,0,0,1.0,1.0,1,1,105,14192408,13,337
Laufey,Winter Wonderland - Spotify Singles Holiday,9519859,9519859,9519859,9519859.0,157,0,0,1.0,1.0,1,1,157,9519859,13,165
Lay Bankz,Tell Ur Girlfriend,14991956,14991956,14991956,14991956.0,44,0,0,1.0,1.0,1,1,44,14991956,0,33
Lazza,100 MESSAGGI,8249034,8249034,8249034,8249034.0,197,0,0,1.0,1.0,1,1,197,8249034,2,321
League of Legends,GODS,11280230,11280230,11280230,11280230.0,88,0,0,1.0,1.0,1,1,88,11280230,0,251
Leon Thomas,MUTT,8477369,8477369,8477369,8477369.0,176,0,0,1.0,1.0,1,1,176,8477369,0,90
Lil Baby,"Dum, Dumb, and Dumber (with Young Thug & Future)",10346338,10346338,10346338,10346338.0,123,0,0,1.0,1.0,1,1,123,10346338,172,231
