main_artist,artist_names
Lizzo,Ariana Grande
Lizzo,Cardi B
Lizzy McAlpine,
Lo Foguete,
Logic,Alessia Cara - Khalid
Logic,
Logic,Chuck D - Black Thought - Big Lenbo - No I.D.
Logic,Damian Lemar Hudson
Logic,G-Eazy
Logic,Killer Mike
Logic,Marshmello
Logic,Eminem
Logic,Jaden
Logic,Gucci Mane
Logic,Wiz Khalifa
Logic,Juicy J
Logic,Ansel Elgort
Logic,Ryan Tedder
Logic,2 Chainz
Logic,Young Sinatra
Logic,Big Sean
Logic,Raekwon - Ghostface Killah - RZA - Cappadonna - Jackpot Scotty Wotty - Inspectah Deck - Masta Killa - U-God - GZA - Method Man
Lola Indigo,Quevedo
Lola Young,
Lomiiel,
Lord Huron,
Lorde,
Lorde,Post Malone - Khalid - SZA
Loredana,Rymez
Loredana,Mozzik
Loredana,
Loredana,MERO
Loreen,
Loren Allred,
Los Dareyes De La Sierra,Tito Double P
Los Legendarios,Jhayco - Wisin
Los ngeles Azules,Emilia
Lost Frequencies,Tom Odell
Lost Frequencies,Calum Scott
Loud Luxury,Brando
Loud Luxury,anders
Louis The Child,Wafia
Louis Tomlinson,Bebe Rexha - Digital Farm Animals
Louis Tomlinson,
Luan Pereira,Mc Daniel - MC Ryan SP
Luan Santana,
Luan Santana,Ana Castela
Luar La L,
Luch,Sfera Ebbasta
Luciano,BIA - Aitch
Luciano,
Luciano,Shirin David
Luciano,Samra
Lucio Corsi,
Luis Fonsi,Stefflon Don
Luis Fonsi,Sebastian Yatra - Nicky Jam
Luis Fonsi,Daddy Yankee
Luis Fonsi,Daddy Yankee - Justin Bieber
Luis Fonsi,Ozuna
Luis Fonsi,Demi Lovato
Luis R Conriquez,Peso Pluma
Luis R Conriquez,Tony Aguirre - Peso Pluma
Luis R Conriquez,Neton Vega
Lukas Graham,
Luke Christopher,
Luke Combs,
Lunay,Ozuna - Anuel AA
Lunay,Rauw Alejandro - Chencho Corleone - Ozuna - Myke Towers
Lunay,Chris Jedi - Gaby Music
Lunay,Chris Jedi - Gaby Music
Lunay,Daddy Yankee - Bad Bunny
Lusa Sonza,
Lusa Sonza,Anitta - Pabllo Vittar
Lusa Sonza,Demi Lovato
Lusa Sonza,KayBlack
Luude,Colin Hay
M,
MACHETE,Salmo - Lazza
MACHETE,Marracash - Nitro - Salmo
MACHETE,Dani Faiv - Fabri Fibra - thasup
MARINA,
MAX,SUGA
MAX,
MAX,Quinn XCII
MC Caverinha,Wall Hein - KayBlack
MC Fioti,Future - Juan Magn - Stefflon Don - J Balvin
MC G15,
MC K.K,Dj Aurlio - MC Lipivox - Dj TG Beats
MC Kevin o Chris,
MC Kevin o Chris,Dj Nk Da Serra
MC Kevinho,
MC L da Vinte,MC Gury
MC LUUKY,DJ JB Mix
MC Levin,DJ Gege - DJ Nikolas Alves Exclusive - DJ Kaioken
MC Loma e As Gmeas Lacrao,
MC MENOR HR,MC MENOR SG - DJ ESCOBAR
MC MM,DJ RD
MC Rogerinho,
MC Tairon,Dj Win - Mc Vitin Da Igrejinha
MC Tuto,DJ Glenner
MC Xenon,Os Gemeos da Putaria
MC Zaquin,MC Rick
MC's Jhowzinho & Kadinho,
MEDUZA,James Carter - FAST BOY - Elley Duh
MEDUZA,Goodboys - Becky Hill
MEDUZA,Dermot Kennedy
MEDUZA,Goodboys
MEDUZA,Hozier
MERO,
MKTO,
MUSIC LAB JPN,
MXZI,
MYA,TINI - Duki
Maanu,Annural Khalid
Mabel,
Mac DeMarco,
Mac Miller,
Mac Miller,The Temper Trap
Mac Miller,Miguel
Machine Gun Kelly,Hailee Steinfeld
Machine Gun Kelly,Camila Cabello
Machine Gun Kelly,CORPSE
Machine Gun Kelly,X Ambassadors - Bebe Rexha
Machine Gun Kelly,YUNGBLUD - Travis Barker
Machine Gun Kelly,
Machine Gun Kelly,Lil Wayne
Machine Gun Kelly,WILLOW
Machine Gun Kelly,Halsey
Machine Gun Kelly,Kellin Quinn
Machine Gun Kelly,blackbear
Machine Gun Kelly,Bring Me The Horizon
Macklemore,Ryan Lewis - Ray Dalton - Macklemore & Ryan Lewis
Macklemore,Skylar Grey
Macklemore,Kesha
Macklemore,Lil Yachty
Macklemore & Ryan Lewis,Macklemore - Ryan Lewis - Ray Dalton
Madame,
Madison Beer,
Madison Beer,Offset
Mae Stephens,
Maes,Booba
Maggie Lindemann,CADE - Cheat Codes
Mahalini,
Mahmood,BLANCO
Mahmood,
Maisak,Feid
Maite Perroni,Cali Y El Dandee
Majestic,Boney M.
Major Lazer,M - Justin Bieber
Major Lazer,Quavo - Travis Scott - Camila Cabello
Major Lazer,M - DJ Snake
Major Lazer,Nyla - Fuse ODG
Major Lazer,El Alfa - J Balvin - Diplo
Major Lazer,Nicki Minaj - PARTYNEXTDOOR
Major Lazer,Anitta - Pabllo Vittar
Major Lazer,Khalid - Death Stranding: Timefall - Diplo
Maki,
Malcolm Todd,
Malu,DJ Lucas Beat
Maluma,
Maluma,DJ Luian - Darell - Bele - Mambo Kingz - Rauw Alejandro
Maluma,Nego do Borel
Maluma,Juhn - Bryant Myers - Trap Capos - Noriel
Maluma,French Montana
Maluma,The Weeknd
Maluma,Myke Towers
Maluma,Lenny Tavrez - Justin Quiles
Maluma,J Balvin
Maluma,Carin Leon
Mambo Kingz,KAROL G - DJ Luian - Arcngel - Anuel AA
Manan Bhardwaj,Bhupinder Babbal
Manu,Simone Mendes
Manuel Turizo,
Manuel Turizo,Ozuna
Manuel Turizo,Rauw Alejandro - Myke Towers
Manuel Turizo,Anuel AA
Marc Anthony,Will Smith - Bad Bunny
Marc E. Bassy,G-Eazy
Marc Segu,Rauw Alejandro - Pol Granch
Marco Mengoni,
Maren Morris,
Mari Fernandez,Z Felipe
Mari Fernandez,
Mari Fernandez,Marcynho Sensao
Maria Becerra,
Maria Becerra,Becky G
Mariah Carey,
Mariah Carey,Ariana Grande - Jennifer Hudson
Marian Hill,
Mark Ambor,
Mark Ronson,Camila Cabello
Mark Ronson,Miley Cyrus
Mark Ronson,Bruno Mars
Marlia Mendona,
Marlia Mendona,Maiara & Maraisa
Maroon 5,Megan Thee Stallion
Maroon 5,Future
Maroon 5,Kendrick Lamar
Maroon 5,Cardi B
Maroon 5,Julia Michaels
Maroon 5,
Maroon 5,Nipsey Hussle - YG
Maroon 5,Wiz Khalifa
Maroon 5,A Boogie Wit da Hoodie
Maroon 5,SZA
Maroon 5,A$AP Rocky
Marracash,Gu
Marracash,thasup - Sfera Ebbasta
Marshmello,
Marshmello,Halsey
Marshmello,Juice WRLD
Marshmello,Manuel Turizo
Marshmello,Anne-Marie
Marshmello,Bastille
Marshmello,CHVRCHES
Marshmello,Jonas Brothers
Marshmello,Tyga - Chris Brown
Marshmello,Khalid
Marshmello,Demi Lovato
Marshmello,Kane Brown
Marshmello,Roddy Ricch
Marshmello,Lil Peep
Marshmello,blackbear - YUNGBLUD
Marshmello,Juicy J - James Arthur
Martin Garrix,Justin Mylo - Dewain Whitmore
Martin Garrix,Clinton Kane
Martin Garrix,Bonn
Martin Garrix,Bebe Rexha
Martin Garrix,Sasha Alex Sloan - G-Eazy
Martin Garrix,Khalid
Martin Garrix,Tove Lo
Martin Garrix,Dua Lipa
Martin Garrix,Romy Dya - David Guetta - Jamie Scott
Martin Garrix,Macklemore - Fall Out Boy
Martin Garrix,Troye Sivan
Martin Garrix,Dean Lewis
Martin Garrix,The Edge - Bono
Martin Jensen,
Marvin Gaye,Tammi Terrell
Masked Wolf,
Mason Ramsey,
Master KG,Nomcebo Zikode
Matheus & Kauan,Anitta
Matheus Fernandes,Dilsinho
Matheus Fernandes,Xand Avio
Matt Maltese,
Matt Terry,
Matthew Wilder,
Matu,Rich The Kid
Matu,
Matu,Teto - WIU
Mau y Ricky,Camilo - Manuel Turizo
Mau y Ricky,Camilo
Mau y Ricky,Lunay - Camilo
Mc Anjim,DJ PH DA SERRA - Dj Lv Mdp
Mc Davi,Mc Pedrinho - Mc Don Juan - DJ 900
Mc Livinho,DJ Matt D
Mc Paiva ZS,Kotim - MC Ryan SP
Mc Pedrinho,DJ 900
Mc Poze do Rodo,Mainstreet - Neo Beats
Meek Mill,Drake
Meek Mill,Cardi B
Meek Mill,Lil Durk - Lil Baby
Meek Mill,Fabolous - Anuel AA
Meek Mill,Rick Ross - JAY-Z
Megan Thee Stallion,
Megan Thee Stallion,DaBaby
Megan Thee Stallion,Normani
Megan Thee Stallion,Nicki Minaj - Ty Dolla $ign
Megan Thee Stallion,Yuki Chiba
Megan Thee Stallion,RM
Megan Thee Stallion,Beyonc
Megan Thee Stallion,Dua Lipa
Meghan Trainor,
Melanie Martinez,
Mert Demir,Mabel Matiz
Mesita,Nicki Nicole - Tiago PZK - Emilia
Metallica,
Metro Boomin,21 Savage
Metro Boomin,Gunna
Metro Boomin,Future - Lil Uzi Vert
Metro Boomin,A$AP Rocky - Roisee
Metro Boomin,Offset - Lil Wayne - Swae Lee
Metro Boomin,Don Toliver
Metro Boomin,Swae Lee - Wizkid
Metro Boomin,NAV - Swae Lee - A Boogie Wit da Hoodie
Metro Boomin,The Weeknd - 21 Savage
Metro Boomin,Swae Lee - Travis Scott
Metro Boomin,A$AP Rocky - Takeoff
Metro Boomin,James Blake
Metro Boomin,Future - Don Toliver
Metro Boomin,BEAM - Don Toliver - Toian - Wizkid
Metro Boomin,Future - Travis Scott
Metro Boomin,Young Thug
Metro Boomin,Travis Scott - 21 Savage
Metro Boomin,Offset - Drake
Metro Boomin,Kodak Black - Travis Scott - 21 Savage
Metro Boomin,John Legend
Metro Boomin,Travis Scott
Metro Boomin,Coi Leray
Metro Boomin,Future - Chris Brown
Metro Boomin,Travis Scott - Young Thug
Metro Boomin,Young Nudy - 21 Savage
Metro Boomin,Mustafa - 21 Savage
MiC LOWRY,
Michael Bubl,
Michael Bubl,The Puppini Sisters
Michael Bubl,Shania Twain
Michael Jackson,
Michael Marcagi,
Michelle Williams,
Migos,
Migos,21 Savage
Migos,Lil Uzi Vert
Migos,Gucci Mane
Migos,DJ Khaled
Migos,Young Thug - Travis Scott
Migos,Drake
Migos,Travis Scott
Migos,Polo G
Migos,Nicki Minaj - Cardi B
Migos,Post Malone
Migos,Ty Dolla $ign - Big Sean - Travis Scott
Migrantes,Alico
Miguel,Travis Scott
Miguel,
Miguel Bueno,Juan Duque
Mike Perry,shy martin
Mike Posner,Seeb
Miksu / Macloud,t-low
Miksu / Macloud,Summer Cem - Luciano - Jamule
Miley Cyrus,
Miley Cyrus,Ghostface Killah
Miley Cyrus,Sean Ono Lennon - Mark Ronson
Miley Cyrus,Dua Lipa
Miley Cyrus,Brandi Carlile
Milky Chance,
Milly,Nio Garcia - Amenazzy - Farruko - Jay Wheeler
Milo j,
Mimi Webb,
Mitski,
Mneskin,
Money Man,Lil Baby
Monsieur Perin,Vicente Garcia
Montell Fish,
Montez,
Moon Taxi,
Mora,Jhayco
Mora,Quevedo
Mora,
Mora,Feid
Mora,Saiko
Mora,Sech
Mora,Sech - Bad Bunny
Morat,Duki
Morat,Feid
Morgan Wallen,
Morgan Wallen,ERNEST
Morgan Wallen,Eric Church
Mother Mother,
Mozzy,REASON - Sjava
Mr.Kitty,
Mr.Rain,
Mrcia Fellipe,Jerry Smith
Mumford & Sons,
Muni Long,
Mura Masa,A$AP Rocky
Murda,Ezhel
Musical Youth,
Mustard,NAV - Playboi Carti - A Boogie Wit da Hoodie
Mustard,Roddy Ricch
Mustard,Travis Scott
Mustard,Migos
My Chemical Romance,
Myke Towers,Bad Bunny
Myke Towers,
Myke Towers,Juhn
Myke Towers,benny blanco
Myke Towers,Farruko
Myke Towers,Zion - Sech - Arcngel - Farruko
Mykola Dmytrovych Leontovych,John Williams
Myles Smith,
N.E.R.D,Rihanna - Pharrell Williams
N.E.R.D,Drake - Rihanna
NATTAN,Z Felipe - O REI DA BATIDINHA
NATTI NATASHA,Becky G
NAV,Travis Scott
NAV,Travis Scott - Lil Baby
NAV,The Weeknd
NAV,Meek Mill
NAV,Gunna - Travis Scott
NAV,
NAV,Lil Uzi Vert
NAYEON,
NEIKED,Mae Muller - Polo G
NEIKED,Dyo
NF,
NF,Hopsin
NIKI,
NLE Choppa,
NLE Choppa,Lil Baby
NLE Choppa,Blueface
NLE Choppa,Roddy Ricch
NOTD,Bea Miller
NOTD,Georgia Ku - Felix Jaehn - Captain Cuts
Nacho,
Nacho,Yandel - Mambo Kingz - DJ Luian - Bad Bunny
Nadhif Basalamah,
Naomi Scott,
Nardo Wick,Lil Durk - G Herbo - 21 Savage
Nas,Kanye West
Nas,070 Shake - Diddy
Nat King Cole,
Natalie Taylor,
Natanael Cano,Gabito Ballesteros - Peso Pluma
Natanael Cano,Nueva H
Natanael Cano,Oscar Maydon
Natanael Cano,
Natanzinho Lima,
Natasha Bedingfield,
Nathan Evans,220 KID - Billen Ted
Natti Natasha,Ozuna
Naughty Boy,Sam Smith
Nause,Pretty Sister
Ndotz,
Nea,Felix Jaehn
Nekfeu,Damso
Nelly Furtado,Timbaland
Nemo,
Nessa Barrett,
Neton Vega,Tito Double P
Neton Vega,
Neton Vega,Peso Pluma
Netta,
Nevada,Mark Morrison - Fetty Wap
New West,
NewJeans,
Niack,
Niall Horan,
Nick Jonas,Nicki Minaj
Nick Jonas,Mike Posner - Anne-Marie
Nick Jonas,Robin Schulz
Nicki Minaj,
Nicki Minaj,Ice Spice - Aqua
Nicki Minaj,Ariana Grande
Nicki Minaj,Lil Baby
Nicki Minaj,Lil Uzi Vert
Nicki Minaj,Bantu - Anuel AA
Nicki Minaj,Labrinth - Eminem
Nicki Minaj,Drake
Nicki Minaj,Lil Wayne - Drake
Nicki Minaj,Lil Wayne
Nicky Jam,Feid
Nicky Jam,Sech
Nicky Jam,
Nicky Jam,Romeo Santos
Nicky Jam,Era Istrefi - Will Smith
Nicky Jam,Daddy Yankee
Nicky Jam,Myke Towers
Nicky Jam,Wisin
Nicky Jam,Ozuna
Nicky Jam,Anuel AA
Nicky Jam,J Balvin
Nicky Jam,Ozuna - Maluma - J Balvin
Nicky Youre,dazy
Nilo,Mc Paiva ZS - DJ Di Marques - FamousKyo
Nimo,
Nimo,Hava
Nina Chuba,
Ninho,
Ninho,Niska
Nio Garcia,Flow La Movie
Nio Garcia,Bad Bunny - J Balvin
Nio Garcia,Myke Towers - Brray - Anuel AA - Juanka
Nio Garcia,Ozuna - Bad Bunny - Casper Magico - Darell - Nicky Jam
Nio Garcia,Flow La Movie - Ozuna - Casper Magico - Myke Towers - Wisin & Yandel
Nipsey Hussle,Hit-Boy - Roddy Ricch
Nirvana,
Noah Cyrus,XXXTENTACION
Noah Cyrus,
Noah Cyrus,Labrinth
Noah Kahan,
Noah Kahan,Post Malone
Noah Kahan,Hozier
Noriel,Rauw Alejandro - Myke Towers - Almighty
Norm Ender,
Normani,Calvin Harris - Wizkid
Normani,
Normani,Cardi B
Nuzio Medeiros,Henry Freitas - Kadu Martins
Oasis,
Octavian,Skepta
Odetari,
Ofenbach,
Ofenbach,Quarterhead - Norma Jean Martine
Ofenbach,Norma Jean Martine
Ofenbach,Lagique
Offset,Cardi B
Offset,JID
Offset,J. Cole
Offset,Travis Scott - 21 Savage
Offset,
Offset,Metro Boomin
Offset,Travis Scott
Oimara,
Oliver Anthony Music,
Oliver Tree,
Oliver Tree,Robin Schulz
Olivia Holt,
Olivia Rodrigo,
Olivia Rodrigo,Disney
Olly,JVLI
Olly,Juli
Omah Lay,Justin Bieber
Omar Apollo,
Omar Courtz,De La Rose
Omar Montes,Bad Gyal
One Direction,
OneRepublic,
OneRepublic,Seeb
OneRepublic,Logic
Oruam,MC K9 - MC Tuto - Z Felipe - Mc Rodrigo do CN - mc pl alves - Dj Lc da Roa
Os Bares Da Pisadinha,Xand Avio
Os Bares Da Pisadinha,Jorge
Os Bares Da Pisadinha,
Oscar Maydon,Neton Vega
Oscar Maydon,Gabito Ballesteros - Chino Pacas
Oscar Maydon,Junior H
Oscar Maydon,Fuerza Regida
Oscar Ortiz,Edgardo Nuez
Outkast,
Oxlade,
Ozuna,
Ozuna,Arthur Hanlon
Ozuna,Daddy Yankee - Farruko - Anuel AA - J Balvin
Ozuna,Anuel AA
Ozuna,KAROL G - Myke Towers
Ozuna,Sia - Doja Cat
Ozuna,Camilo
Ozuna,Romeo Santos
Ozuna,Feid
Ozuna,Cardi B
Ozuna,J Balvin
Ozuna,DJ Luian - Bad Bunny - Mambo Kingz - Almighty - Wisin
Ozuna,Chencho Corleone - J Balvin
Ozuna,Manuel Turizo
P!nk,
P!nk,Willow Sage Hart
P!nk,Khalid
P!nk,Nate Ruess
P!nk,Eminem
PARTYNEXTDOOR,Rihanna
PARTYNEXTDOOR,Drake
PARTYNEXTDOOR,
PARTYNEXTDOOR,Yebba - Drake
PEDRO SAMPAIO,Mc Pedrinho
PEDRO SAMPAIO,
PEDRO SAMPAIO,Felipe Original - JS o Mo de Ouro
PNL,
PSY,SUGA
PUBLIC,
Pablito Pesadilla,Polim Westcoast - Nickoog Clk - Fran C
Pablo Pesadilla,Polim Westcoast - Nickoog Clk - Fran C
Paloma Faith,
Paloma Mami,
Pamungkas,
Panic! At The Disco,
Paramore,
Parangol,Leo Santana
Pashanim,
Passenger,
Paul McCartney,
Paul Rosenberg,
Paul Russell,
Paulo Londra,Feid
Paulo Londra,
Paulo Londra,Lenny Tavrez
Paulo Londra,Duki
Paulo Londra,De La Ghetto - Justin Quiles
Paulo Pires,Marcynho Sensao - Mc Danny
Peach Tree Rascals,
Pedro Cap,Farruko
Peggy Gou,
Pentatonix,
Perry Como,Mitchell Ayres & His Orchestra - The Fontane Sisters
Peso Pluma,Anitta
Peso Pluma,Junior H - Jasiel Nuez
Peso Pluma,
Peso Pluma,Natanael Cano
Peso Pluma,Eslabon Armado - Junior H
Peso Pluma,Neton Vega
Peso Pluma,Tito Double P
Peso Pluma,Tito Double P - Joel De La P
Peso Pluma,Gabito Ballesteros - Junior H
Peso Pluma,Jasiel Nuez
Peso Pluma,Junior H
Peso Pluma,Blessd
Peso Pluma,Oscar Maydon - Junior H
Peso Pluma,Luis R Conriquez
Peso Pluma,Kenia OS
Peso Pluma,Grupo Frontera
Peso Pluma,Natanael Cano - Gabito Ballesteros
Peso Pluma,Edgardo Nuez - Los Dareyes De La Sierra
Peter Manos,
Petit Biscuit,
Petter Ferraz,Menor Nico
Pharrell Williams,Tyler - 21 Savage - The Creator
Pharrell Williams,Miley Cyrus
Pharrell Williams,Travis Scott
Pharrell Williams,
Pharrell Williams,Camila Cabello
Pimmie,Drake - PARTYNEXTDOOR
Pineapple StormTv,Oruam - Tz da Coronel - Lusa Sonza - MC Cabelinho - Chefin - Xam - L7NNON - N.I.N.A - Chris MC - Salve Malak
Pink Sweat$,
PinkPantheress,Ice Spice
PinkPantheress,
Piso 21,
Piso 21,Manuel Turizo
Piso 21,Maluma
Piso 21,Christian Nodal
Piso 21,Paulo Londra
Piso 21,Micro TDH
Pitbull,AFROJACK - Ne-Yo - Nayer
Pitbull,Camila Cabello - J Balvin
Pitbull,Kesha
Plan B,
Playboi Carti,
Playboi Carti,Kendrick Lamar - Jhen Aiko
Playboi Carti,Future - Travis Scott
Playboi Carti,Travis Scott
Playboi Carti,Kendrick Lamar
Playboi Carti,Lil Uzi Vert
Playboi Carti,The Weeknd
Playboi Carti,Skepta
Playboi Carti,Future
Playboi Carti,Young Thug - Ty Dolla $ign
PnB Rock,
Polim Westcoast,Pailita
Polim Westcoast,De La Ghetto - Pailita - Feid - Paloma Mami
Polo G,
Polo G,Lil Baby
Polo G,Fivio Foreign - Pop Smoke
Polo G,Juice WRLD
Polo G,Lil Wayne
Polo G,NLE Choppa - Mike WiLL Made-It - Stunna 4 Vegas
Polo G,Lil Durk - The Kid LAROI
Polo G,Lil Tjay
Poo Bear,Justin Bieber - Jay Electronica
Pooh Shiesty,Lil Durk
Pop Smoke,
Pop Smoke,Quavo
Pop Smoke,42 Dugg - 21 Savage
Pop Smoke,Rah Swish
Pop Smoke,Swae Lee
Pop Smoke,Dua Lipa
Pop Smoke,KAROL G
Pop Smoke,Lil Baby - DaBaby
Pop Smoke,Swae Lee - Lil Tjay
Pop Smoke,A Boogie Wit da Hoodie
Pop Smoke,Rowdy Rebel
Pop Smoke,Rick Ross - The-Dream
Pop Smoke,Lil Tjay
Pop Smoke,Future - Quavo
Pop Smoke,Kanye West - Pusha T
Pop Smoke,50 Cent - Roddy Ricch
Pop Smoke,Quavo - Tyga
Pop Smoke,Chris Brown
Portugal. The Man,
Post Malone,
Post Malone,Nicki Minaj
Post Malone,Chris Stapleton
Post Malone,Quavo
Post Malone,Roddy Ricch
Post Malone,Future - Halsey
Post Malone,DaBaby
Post Malone,Young Thug
Post Malone,Luke Combs
Post Malone,Gunna
Post Malone,Morgan Wallen
Post Malone,Doja Cat
Post Malone,Fleet Foxes
Post Malone,Meek Mill - Lil Baby
Post Malone,The Weeknd
Post Malone,Blake Shelton
Post Malone,Ty Dolla $ign
Post Malone,G-Eazy - YG
Post Malone,Swae Lee
Post Malone,SZA
Post Malone,Ozzy Osbourne - Travis Scott
Post Malone,The Kid LAROI
Post Malone,Roddy Ricch - Tyga
Post Malone,Tim McGraw
Post Malone,21 Savage
Powfu,beabadoobee
Prince Royce,Shakira
Prince Royce,
Pritam,Arijit Singh - Amitabh Bhattacharya
Pusha T,
Pusha T,Don Toliver - Lil Uzi Vert
Pusha T,Kanye West
Quality Control,Lil Baby - DaBaby
Quavo,
Quavo,Drake
Quavo,Lil Baby
Quavo,21 Savage
Quavo,Travis Scott
Quavo,Lana Del Rey
Queen,
Queen,David Bowie
Quevedo,
Quevedo,Saiko
Quevedo,Myke Towers
Quevedo,Ovy On The Drums
R3HAB,A Touch Of Class
R3HAB,Quintino
RAF Camora,Luciano
RAF Camora,
RAF Camora,Bonez MC
RAYE,070 Shake
RIN,
RIN,Bausa
RM,
RM,Anderson .Paak
RM,Youjeen
ROS,Bruno Mars
ROS,
ROSALA,
ROSALA,Rauw Alejandro
ROSALA,El Guincho - J Balvin
ROSALA,The Weeknd
ROSALA,Travis Scott
ROSALA,Ozuna
Ra Saia Rodada,
Radiohead,
Rae Sremmurd,Gucci Mane
Rae Sremmurd,Swae Lee - Travis Scott - Slim Jxmmi
Rae Sremmurd,Swae Lee - Slim Jxmmi
Rae Sremmurd,Swae Lee - Juicy J - Slim Jxmmi
Rae Sremmurd,
Rag'n'Bone Man,
Raim Laode,
Ram Sampath,Prashant Pandey - Arijit Singh
Rammstein,
Ramz,
Rauw Alejandro,Mr. Naisgai
Rauw Alejandro,Bizarrap
Rauw Alejandro,
Rauw Alejandro,J Balvin
Rauw Alejandro,Chencho Corleone
Rauw Alejandro,Dalex - Bryant Myers - KEVVO - Lyanno - Chencho Corleone
Rauw Alejandro,Dmelo Flow - Lenny Tavrez - Dalex
Rauw Alejandro,Farruko
Rauw Alejandro,NATTI NATASHA - Lunay - Farruko - Anuel AA
Rauw Alejandro,Romeo Santos
Rauw Alejandro,Brray - Lyanno
Rauw Alejandro,Baby Rasta
Rauw Alejandro,Bad Bunny
Rauw Alejandro,Nicky Jam
Rauw Alejandro,Anuel AA
Rauw Alejandro,Feid
Rauw Alejandro,Laura Pausini
Rauw Alejandro,Camilo
Ravyn Lenae,
Ray Parker Jr.,
RealestK,
Red Hot Chili Peppers,
Red Velvet,
Red Velvet - IRENE & SEULGI,
Regard,
Regard,RAYE
Regard,Troye Sivan - Tate McRae
Reik,Maluma
Reik,Lalo Ebratt - J Balvin
Reik,Ozuna - Wisin
Rels B,Lia Kali
Rels B,Junior H
Rels B,
Rema,
Rema,Selena Gomez
Residente,Bad Bunny
Residente,
Rex Orange County,
Reynmen,
Riar Saab,Abhijay Sharma
Rich Amiri,
Rich Music LTD,Dalex - Lenny Tavrez - Justin Quiles - Sech - Feid
Rich Music LTD,Zion - Dalex - Lenny Tavrez - Justin Quiles - Sech - Feid - Wisin
Rich The Kid,Lil Wayne
Rich The Kid,Kendrick Lamar
Rich The Kid,
Richy Mitch & The Coal Miners,
Rick Ross,Drake
Ricky Martin,Maluma
Rihanna,
Rihanna,Mikky Ekko
Rihanna,JAY-Z
Rihanna,Calvin Harris
Rihanna,Drake
Rita Ora,
Rita Ora,Bebe Rexha - Charli XCX - Cardi B
Riton,Dopamine - Mufasa & Hypeman - Nightcrawlers
Riton,Vula - Oliver Heldens
Ritt Momney,
Rkomi,
Rob $tone,J. Davi$ - J Spooks
Robin Schulz,Wes
Robin Schulz,KIDDO
Robin Schulz,Alida
Robin Schulz,James Blunt
Robin Schulz,David Guetta - Cheat Codes
Robin Schulz,Erika Sirola
Robin Schulz,Francesco Yates
Rochy RD,Nicki Nicole - Myke Towers
Rockwell,
Rod Wave,
Rod Wave,ATR Son Son
Rod Wave,Lil Baby
Rod Wave,Polo G
Roddy Ricch,Mustard
Roddy Ricch,Meek Mill
Roddy Ricch,Gunna
Roddy Ricch,
Roddy Ricch,A Boogie Wit da Hoodie
Romeo Santos,Daddy Yankee - Nicky Jam
Romeo Santos,ROSALA
Romeo Santos,
Rosa Linn,
Rosa Walton,Hallie Coggins
Rudimental,Anne-Marie - Major Lazer - Mr Eazi
Rudimental,James Arthur
Rudimental,Macklemore - Jess Glynne - Dan Caplen
Rusherking,Maria Becerra - KHEA - Tiago PZK - LIT killah - Duki
Russ,Ed Sheeran
Russ,
Russ Millions,Tion Wayne
Ruth B.,
Rvssian,Anuel AA - Juice WRLD
Rvssian,Rauw Alejandro - Chris Brown
Rvssian,Sfera Ebbasta
Rvssian,Rauw Alejandro - Ayra Starr
Ryan Castro,
Ryan Castro,SOG - Peso Pluma
Ryan Gosling,Emma Stone
Ryan Gosling,
S1mba,DTG
S3BZS,
S3BZS,Mc Gw - Mc Menor Do Alvorada
SAIKO,JC Reyes - Dei V
SAIKO,Quevedo - Feid - Mora
SAINt JHN,Imanbek
SALES,
SEVENTEEN,
SHAED,
SHAED,ZAYN
SOB X RBE,
SUICIDAL-IDOL,
SZA,
SZA,Kendrick Lamar
SZA,Phoebe Bridgers
SZA,The Neptunes - Ty Dolla $ign - Pharrell Williams
SZA,Doja Cat
SZA,Travis Scott
SZA,Game of Thrones - The Weeknd - Travis Scott
SZA,Justin Bieber
SZA,Justin Timberlake
SZA,Calvin Harris - Funk Wav
SZA,Don Toliver
Sabrina Carpenter,
Sabrina Carpenter,Jonas Blue
Sachet-Parampara,Parampara Tandon - Kausar Munir
Sachin-Jigar,Madhubanti Bagchi - Divya Kumar - Amitabh Bhattacharya
Sachin-Jigar,Amitabha Bhattacharya - Arijit Singh
Sachin-Jigar,Varun Jain - Altamash Faridi - Shadab Faridi - Amitabh Bhattacharya
Sage The Gemini,
Saiko,Quevedo - Feid - Mora
Sal Priadi,
Salmo,
Salmo,Sfera Ebbasta
Salmo,NSTASIA
Salmo,Fabri Fibra
Sam Barber,Avery Anna
Sam Feldt,RANI
Sam Fischer,
Sam Fischer,Demi Lovato
Sam Hunt,
Sam Ryder,
Sam Smith,
Sam Smith,Normani
Sam Smith,Calvin Harris - Jessie Reyez
Sam Smith,Demi Lovato
Sam Smith,Burna Boy
Sam Smith,Yebba
Sam Smith,Kim Petras
Samra,
Samra,Capital Bra
Samra,ELIF
San Holo,
Sara Kays,
Sarah Cothran,
Saweetie,Doja Cat
Saweetie,
Saweetie,Jack Harlow - Post Malone - DaBaby
ScHoolboy Q,Travis Scott
ScHoolboy Q,21 Savage
ScHoolboy Q,
ScHoolboy Q,2 Chainz - Saudi
Seafret,
Sean Paul,J Balvin
Sean Paul,David Guetta - Becky G
Sean Paul,Dua Lipa
Sebastian Yatra,Nacho - Wisin
Sebastian Yatra,Guaynaa
Sebastian Yatra,
Sebastian Yatra,Myke Towers
