main_artist,artist_names,art_dict
Beyonc,Kendrick Lamar,{'Beyonc': ['Kendrick Lamar']}
Beyonc,Tanner Adell - Tiera Kennedy - Brittney Spencer - Reyna Roberts,"{'Beyonc': ['Tanner Adell ', ' Tiera Kennedy ', ' Brittney Spencer ', ' Reyna Roberts']}"
Beyonc,BEAM,{'Beyonc': ['BEAM']}
Beyonc,Miley Cyrus,{'Beyonc': ['Miley Cyrus']}
Beyonc,Willie Jones,{'Beyonc': ['Willie Jones']}
Beyonc,Post Malone,{'Beyonc': ['Post Malone']}
Beyonc,Childish Gambino - Oumou Sangar - JAY-Z,"{'Beyonc': [' Oumou Sangar ', ' JAY', 'Childish Gambino ', 'Z']}"
Beyonc,Tems - Grace Jones,"{'Beyonc': ['Tems ', ' Grace Jones']}"
Beyonc,Rumi Carter,{'Beyonc': ['Rumi Carter']}
Beyonc,Willie Nelson,{'Beyonc': ['Willie Nelson']}
Beyonc,Linda Martell - Shaboozey,"{'Beyonc': ['Linda Martell ', ' Shaboozey']}"
Beyonc,Dolly Parton,{'Beyonc': ['Dolly Parton']}
Bhavi,Milo j - KHEA - Tiago PZK - Seven Kayne - Neo Pistea,"{'Bhavi': ['Milo j ', ' Seven Kayne ', ' Tiago PZK ', ' Neo Pistea', ' KHEA ']}"
Bibi Babydoll,Dj Brunin XM,{'Bibi Babydoll': ['Dj Brunin XM']}
Bibi Babydoll,KZA Produes - Dj Brunin XM,"{'Bibi Babydoll': ['KZA Produes ', ' Dj Brunin XM']}"
Big One,Trueno - Maria Becerra,"{'Big One': [' Maria Becerra', 'Trueno ']}"
Big One,FMK - Ke Personajes,"{'Big One': [' Ke Personajes', 'FMK ']}"
Big Red Machine,Taylor Swift,{'Big Red Machine': ['Taylor Swift']}
Big Sean,Hit-Boy - A$AP Ferg,"{'Big Sean': ['Hit', 'Boy ', ' A$AP Ferg']}"
Big Sean,Starrah - The Flint Chozen Choir,"{'Big Sean': ['Starrah ', ' The Flint Chozen Choir']}"
Big Sean,,{'Big Sean': ['']}
Big Sean,Travis Scott - Metro Boomin,"{'Big Sean': ['Travis Scott ', ' Metro Boomin']}"
Big Sean,Jeremih,{'Big Sean': ['Jeremih']}
Big Sean,Travis Scott,{'Big Sean': ['Travis Scott']}
Big Sean,Eminem,{'Big Sean': ['Eminem']}
Big Sean,21 Savage - Metro Boomin,"{'Big Sean': ['21 Savage ', ' Metro Boomin']}"
Big Sean,Migos,{'Big Sean': ['Migos']}
Big Sean,Kash Doll - Metro Boomin,"{'Big Sean': ['Kash Doll ', ' Metro Boomin']}"
Big Sean,Post Malone,{'Big Sean': ['Post Malone']}
Big Shaq,,{'Big Shaq': ['']}
BigXthaPlug,Bailey Zimmerman,{'BigXthaPlug': ['Bailey Zimmerman']}
Bill Withers,,{'Bill Withers': ['']}
Billie Eilish,,{'Billie Eilish': ['']}
Billie Eilish,ROSALA,{'Billie Eilish': ['ROSALA']}
Billie Eilish,Justin Bieber,{'Billie Eilish': ['Justin Bieber']}
Billie Eilish,Khalid,{'Billie Eilish': ['Khalid']}
Bing Crosby,,{'Bing Crosby': ['']}
Bing Crosby,The Andrews Sisters,{'Bing Crosby': ['The Andrews Sisters']}
Bing Crosby,Ken Darby Singers - John Scott Trotter & His Orchestra,"{'Bing Crosby': ['Ken Darby Singers ', ' John Scott Trotter & His Orchestra']}"
Bizarrap,Anuel AA,{'Bizarrap': ['Anuel AA']}
Bizarrap,Arcngel,{'Bizarrap': ['Arcngel']}
Bizarrap,Duki,{'Bizarrap': ['Duki']}
Bizarrap,Eladio Carrion,{'Bizarrap': ['Eladio Carrion']}
Bizarrap,Natanael Cano,{'Bizarrap': ['Natanael Cano']}
Bizarrap,Milo j,{'Bizarrap': ['Milo j']}
Bizarrap,L-Gante,"{'Bizarrap': ['L', 'Gante']}"
Bizarrap,Morad,{'Bizarrap': ['Morad']}
Bizarrap,NATHY PELUSO,{'Bizarrap': ['NATHY PELUSO']}
Bizarrap,Nicki Nicole,{'Bizarrap': ['Nicki Nicole']}
Bizarrap,Nicky Jam,{'Bizarrap': ['Nicky Jam']}
Bizarrap,Paulo Londra,{'Bizarrap': ['Paulo Londra']}
Bizarrap,Peso Pluma,{'Bizarrap': ['Peso Pluma']}
Bizarrap,Ptazeta,{'Bizarrap': ['Ptazeta']}
Bizarrap,Quevedo,{'Bizarrap': ['Quevedo']}
Bizarrap,Rauw Alejandro,{'Bizarrap': ['Rauw Alejandro']}
Bizarrap,Residente,{'Bizarrap': ['Residente']}
Bizarrap,Shakira,{'Bizarrap': ['Shakira']}
Bizarrap,Snow Tha Product,{'Bizarrap': ['Snow Tha Product']}
Bizarrap,Tiago PZK,{'Bizarrap': ['Tiago PZK']}
Bizarrap,Villano Antillano,{'Bizarrap': ['Villano Antillano']}
Bizarrap,Duki - Nicki Nicole,"{'Bizarrap': ['Duki ', ' Nicki Nicole']}"
Bizarrap,Young Miko,{'Bizarrap': ['Young Miko']}
Black Eyed Peas,David Guetta - Shakira,"{'Black Eyed Peas': [' Shakira', 'David Guetta ']}"
Black Eyed Peas,Shakira,{'Black Eyed Peas': ['Shakira']}
Black Eyed Peas,,{'Black Eyed Peas': ['']}
Black Eyed Peas,Ozuna - J. Rey Soul,"{'Black Eyed Peas': [' J. Rey Soul', 'Ozuna ']}"
Black Eyed Peas,J Balvin,{'Black Eyed Peas': ['J Balvin']}
Blanco Brown,,{'Blanco Brown': ['']}
Blessd,Ovy On The Drums - Anuel AA,"{'Blessd': ['Ovy On The Drums ', ' Anuel AA']}"
Blessd,Lenny Tavrez - Justin Quiles,"{'Blessd': [' Justin Quiles', 'Lenny Tavrez ']}"
Blessd,Ovy On The Drums,{'Blessd': ['Ovy On The Drums']}
Blessd,Feid,{'Blessd': ['Feid']}
Blind Channel,,{'Blind Channel': ['']}
BlocBoy JB,Drake,{'BlocBoy JB': ['Drake']}
Blue Ivy,SAINt JHN - Wizkid - Beyonc,"{'Blue Ivy': [' Wizkid ', 'SAINt JHN ', ' Beyonc']}"
Blueface,,{'Blueface': ['']}
Blueface,Cardi B - YG,"{'Blueface': ['Cardi B ', ' YG']}"
Blxst,Ty Dolla $ign - Tyga,"{'Blxst': [' Tyga', 'Ty Dolla $ign ']}"
Bo Burnham,,{'Bo Burnham': ['']}
Bob Marley & The Wailers,,{'Bob Marley & The Wailers': ['']}
"Bobby ""Boris"" Pickett",The Crypt-Kickers,"{'Bobby ""Boris"" Pickett': ['The Crypt', 'Kickers']}"
Bobby Helms,,{'Bobby Helms': ['']}
Boef,,{'Boef': ['']}
Bomba Estreo,Tainy,{'Bomba Estreo': ['Tainy']}
Boney M.,,{'Boney M.': ['']}
Bonez MC,RAF Camora,{'Bonez MC': ['RAF Camora']}
Bonez MC,,{'Bonez MC': ['']}
Bonez MC,Maxwell,{'Bonez MC': ['Maxwell']}
Bonez MC,Gzuz - RAF Camora,"{'Bonez MC': [' RAF Camora', 'Gzuz ']}"
Booba,JSX,{'Booba': ['JSX']}
Boomdabash,Alessandra Amoroso,{'Boomdabash': ['Alessandra Amoroso']}
Bosh,,{'Bosh': ['']}
BoyWithUke,blackbear,{'BoyWithUke': ['blackbear']}
BoyWithUke,,{'BoyWithUke': ['']}
Boza,Lunay - Lenny Tavrez - Bele - Juhn,"{'Boza': [' Lenny Tavrez ', ' Bele ', 'Lunay ', ' Juhn']}"
Boza,,{'Boza': ['']}
Boza,ELENA ROSE,{'Boza': ['ELENA ROSE']}
Brenda Lee,,{'Brenda Lee': ['']}
Brenno & Matheus,DJ Ari SL,{'Brenno & Matheus': ['DJ Ari SL']}
Brent Faiyaz,,{'Brent Faiyaz': ['']}
Brent Faiyaz,The Creator - Tyler - DJ Dahi,"{'Brent Faiyaz': ['The Creator ', ' Tyler ', ' DJ Dahi']}"
Brent Faiyaz,Drake - The Neptunes,"{'Brent Faiyaz': [' The Neptunes', 'Drake ']}"
Brett Eldredge,Meghan Trainor,{'Brett Eldredge': ['Meghan Trainor']}
Brian Kierulf,Josh Schwartz - Britney Spears,"{'Brian Kierulf': [' Britney Spears', 'Josh Schwartz ']}"
Bring Me The Horizon,,{'Bring Me The Horizon': ['']}
Britney Spears,,{'Britney Spears': ['']}
Bruce Springsteen,,{'Bruce Springsteen': ['']}
Bruno Mars,,{'Bruno Mars': ['']}
Bruno Mars,Silk Sonic - Anderson .Paak,"{'Bruno Mars': [' Anderson .Paak', 'Silk Sonic ']}"
Bruno Mars,Bootsy Collins - Thundercat - Silk Sonic - Anderson .Paak,"{'Bruno Mars': [' Thundercat ', ' Anderson .Paak', 'Bootsy Collins ', ' Silk Sonic ']}"
Bruno Mars,Cardi B,{'Bruno Mars': ['Cardi B']}
Bryant Myers,Anuel AA,{'Bryant Myers': ['Anuel AA']}
Bryant Myers,,{'Bryant Myers': ['']}
Bryce Vine,,{'Bryce Vine': ['']}
Bryson Tiller,,{'Bryson Tiller': ['']}
Bryson Tiller,Drake,{'Bryson Tiller': ['Drake']}
Brytiago,Darell,{'Brytiago': ['Darell']}
Brytiago,Darell - Ozuna - Daddy Yankee - Anuel AA,"{'Brytiago': ['Darell ', ' Ozuna ', ' Daddy Yankee ', ' Anuel AA']}"
Burak Yeter,Danelle Sandoval,{'Burak Yeter': ['Danelle Sandoval']}
Burl Ives,,{'Burl Ives': ['']}
Burna Boy,,{'Burna Boy': ['']}
Bushido,Capital Bra - Samra,"{'Bushido': [' Samra', 'Capital Bra ']}"
Bushido,Animus,{'Bushido': ['Animus']}
C. Tangana,NATHY PELUSO,{'C. Tangana': ['NATHY PELUSO']}
C. Tangana,,{'C. Tangana': ['']}
C. Tangana,Paloma Mami,{'C. Tangana': ['Paloma Mami']}
C. Tangana,Ed Maverick,{'C. Tangana': ['Ed Maverick']}
C. Tangana,Nio de Elche - La Hngara,"{'C. Tangana': [' La Hngara', 'Nio de Elche ']}"
CJ,,{'CJ': ['']}
CKay,,{'CKay': ['']}
CKay,Dj Yo! - AX'EL,"{'CKay': ["" AX'EL"", 'Dj Yo! ']}"
CKay,ElGrandeToto,{'CKay': ['ElGrandeToto']}
CNCO,Yandel,{'CNCO': ['Yandel']}
CNCO,,{'CNCO': ['']}
CNCO,Little Mix,{'CNCO': ['Little Mix']}
CORPSE,Savage Ga$p,{'CORPSE': ['Savage Ga$p']}
CORPSE,Night Lovell,{'CORPSE': ['Night Lovell']}
CYRIL,,{'CYRIL': ['']}
Calboy,,{'Calboy': ['']}
Cali Y El Dandee,Shaggy,{'Cali Y El Dandee': ['Shaggy']}
Cali Y El Dandee,Danna Paola,{'Cali Y El Dandee': ['Danna Paola']}
Calibre 50,,{'Calibre 50': ['']}
Calle 24,Chino Pacas,{'Calle 24': ['Chino Pacas']}
Calle 24,Fuerza Regida - Chino Pacas,"{'Calle 24': ['Fuerza Regida ', ' Chino Pacas']}"
Calum Scott,,{'Calum Scott': ['']}
Calvin Harris,Tom Grennan,{'Calvin Harris': ['Tom Grennan']}
Calvin Harris,PARTYNEXTDOOR - ScHoolboy Q - Funk Wav - DRAM,"{'Calvin Harris': [' Funk Wav ', ' ScHoolboy Q ', 'PARTYNEXTDOOR ', ' DRAM']}"
Calvin Harris,Sam Smith,{'Calvin Harris': ['Sam Smith']}
Calvin Harris,Kehlani - Lil Yachty - Funk Wav,"{'Calvin Harris': [' Lil Yachty ', 'Kehlani ', ' Funk Wav']}"
Calvin Harris,Katy Perry - Big Sean - Funk Wav - Pharrell Williams,"{'Calvin Harris': [' Funk Wav ', 'Katy Perry ', ' Big Sean ', ' Pharrell Williams']}"
Calvin Harris,Rag'n'Bone Man,"{'Calvin Harris': [""Rag'n'Bone Man""]}"
Calvin Harris,Pharrell Williams - Ariana Grande - Funk Wav - Young Thug,"{'Calvin Harris': [' Funk Wav ', 'Pharrell Williams ', ' Young Thug', ' Ariana Grande ']}"
Calvin Harris,Ellie Goulding,{'Calvin Harris': ['Ellie Goulding']}
Calvin Harris,,{'Calvin Harris': ['']}
Calvin Harris,PARTYNEXTDOOR,{'Calvin Harris': ['PARTYNEXTDOOR']}
Calvin Harris,Dua Lipa,{'Calvin Harris': ['Dua Lipa']}
Calvin Harris,The Weeknd,{'Calvin Harris': ['The Weeknd']}
Calvin Harris,Dua Lipa - Young Thug,"{'Calvin Harris': [' Young Thug', 'Dua Lipa ']}"
Calvin Harris,A-Trak - Travis Scott - Funk Wav,"{'Calvin Harris': ['A', 'Trak ', ' Travis Scott ', ' Funk Wav']}"
Calvin Harris,Sam Smith - Jessie Reyez,"{'Calvin Harris': ['Sam Smith ', ' Jessie Reyez']}"
Calvin Harris,Khalid - Funk Wav - Future,"{'Calvin Harris': [' Funk Wav ', ' Future', 'Khalid ']}"
Calvin Harris,Nicki Minaj - Funk Wav,"{'Calvin Harris': ['Nicki Minaj ', ' Funk Wav']}"
Calvin Harris,Frank Ocean - Funk Wav - Migos,"{'Calvin Harris': ['Frank Ocean ', ' Migos', ' Funk Wav ']}"
Calvin Harris,Pharrell Williams - Halsey - Justin Timberlake,"{'Calvin Harris': [' Halsey ', ' Justin Timberlake', 'Pharrell Williams ']}"
Calvin Harris,Rihanna,{'Calvin Harris': ['Rihanna']}
Camila Cabello,,{'Camila Cabello': ['']}
Camila Cabello,Ed Sheeran,{'Camila Cabello': ['Ed Sheeran']}
Camila Cabello,Young Thug,{'Camila Cabello': ['Young Thug']}
Camila Cabello,Daddy Yankee,{'Camila Cabello': ['Daddy Yankee']}
Camila Cabello,Playboi Carti,{'Camila Cabello': ['Playboi Carti']}
Camila Cabello,DaBaby,{'Camila Cabello': ['DaBaby']}
Camila Cabello,Quavo,{'Camila Cabello': ['Quavo']}
Camila Cabello,Myke Towers - Tainy,"{'Camila Cabello': [' Tainy', 'Myke Towers ']}"
Camila Cabello,WILLOW,{'Camila Cabello': ['WILLOW']}
Camilo,El Alfa,{'Camilo': ['El Alfa']}
Camilo,Pablo Alborn,{'Camilo': ['Pablo Alborn']}
Camilo,,{'Camilo': ['']}
Camilo,Shawn Mendes,{'Camilo': ['Shawn Mendes']}
Camilo,Evaluna Montaner,{'Camilo': ['Evaluna Montaner']}
Camilo,Pedro Cap,{'Camilo': ['Pedro Cap']}
Capital Bra,Samra,{'Capital Bra': ['Samra']}
Capital Bra,Samra - LEA,"{'Capital Bra': [' LEA', 'Samra ']}"
Capital Bra,,{'Capital Bra': ['']}
Capital Bra,KC Rebell - Clueso,"{'Capital Bra': [' Clueso', 'KC Rebell ']}"
Capital Bra,CRO,{'Capital Bra': ['CRO']}
Capital Bra,Bozza,{'Capital Bra': ['Bozza']}
Capital Bra,Juju,{'Capital Bra': ['Juju']}
Capital Bra,Ufo361,{'Capital Bra': ['Ufo361']}
Capital Bra,Loredana,{'Capital Bra': ['Loredana']}
Capital Bra,Summer Cem - KC Rebell,"{'Capital Bra': [' KC Rebell', 'Summer Cem ']}"
Capital Bra,Luciano - Eno,"{'Capital Bra': [' Eno', 'Luciano ']}"
Capital Cities,,{'Capital Cities': ['']}
Capo Plaza,DrefGold - Sfera Ebbasta,"{'Capo Plaza': ['DrefGold ', ' Sfera Ebbasta']}"
Cardi B,21 Savage,{'Cardi B': ['21 Savage']}
Cardi B,,{'Cardi B': ['']}
Cardi B,Chance the Rapper,{'Cardi B': ['Chance the Rapper']}
Cardi B,Megan Thee Stallion,{'Cardi B': ['Megan Thee Stallion']}
Cardi B,Migos,{'Cardi B': ['Migos']}
Cardi B,Lil Durk - Kanye West,"{'Cardi B': [' Kanye West', 'Lil Durk ']}"
Cardi B,SZA,{'Cardi B': ['SZA']}
Cardi B,J Balvin - Bad Bunny,"{'Cardi B': [' Bad Bunny', 'J Balvin ']}"
Cardi B,Bruno Mars,{'Cardi B': ['Bruno Mars']}
Cardi B,Kehlani,{'Cardi B': ['Kehlani']}
Cardi B,YG,{'Cardi B': ['YG']}
Carin Leon,Gabito Ballesteros,{'Carin Leon': ['Gabito Ballesteros']}
Carin Leon,,{'Carin Leon': ['']}
Carin Leon,Grupo Frontera,{'Carin Leon': ['Grupo Frontera']}
Carlos Vives,Shakira,{'Carlos Vives': ['Shakira']}
Carlos Vives,Sebastian Yatra,{'Carlos Vives': ['Sebastian Yatra']}
Carnage,Lil Pump,{'Carnage': ['Lil Pump']}
Carolina Gaitn - La Gaita,Encanto - Cast - Rhenzy Feliz - Diane Guerrero - Adassa - Stephanie Beatriz - Mauro Castillo,"{'Carolina Gaitn - La Gaita': [' Stephanie Beatriz ', 'Encanto ', ' Adassa ', ' Diane Guerrero ', ' Rhenzy Feliz ', ' Cast ', ' Mauro Castillo']}"
Cartel De Santa,La Kelly,{'Cartel De Santa': ['La Kelly']}
Cash Cash,Conor Maynard,{'Cash Cash': ['Conor Maynard']}
Cashmere Cat,Major Lazer - Tory Lanez,"{'Cashmere Cat': [' Tory Lanez', 'Major Lazer ']}"
Cashmere Cat,Ariana Grande,{'Cashmere Cat': ['Ariana Grande']}
Cashmere Cat,Tory Lanez - Selena Gomez,"{'Cashmere Cat': ['Tory Lanez ', ' Selena Gomez']}"
Cauty,Cosculluela - Rafa Pabn - Chencho Corleone - Brytiago - Darell,"{'Cauty': [' Rafa Pabn ', ' Chencho Corleone ', 'Cosculluela ', ' Darell', ' Brytiago ']}"
Cazzu,,{'Cazzu': ['']}
Central Cee,Lil Baby,{'Central Cee': ['Lil Baby']}
Central Cee,Dave,{'Central Cee': ['Dave']}
Central Cee,,{'Central Cee': ['']}
Central Cee,21 Savage,{'Central Cee': ['21 Savage']}
Chance the Rapper,,{'Chance the Rapper': ['']}
Chance the Rapper,John Legend,{'Chance the Rapper': ['John Legend']}
Chance the Rapper,Knox Fortune,{'Chance the Rapper': ['Knox Fortune']}
Chance the Rapper,Death Cab for Cutie,{'Chance the Rapper': ['Death Cab for Cutie']}
Chance the Rapper,TisaKorean - Murda Beatz,"{'Chance the Rapper': [' Murda Beatz', 'TisaKorean ']}"
Chance the Rapper,MadeinTYO - DaBaby,"{'Chance the Rapper': ['MadeinTYO ', ' DaBaby']}"
Chance the Rapper,Lil Wayne - 2 Chainz,"{'Chance the Rapper': [' 2 Chainz', 'Lil Wayne ']}"
Chanel,,{'Chanel': ['']}
Chappell Roan,,{'Chappell Roan': ['']}
Charli XCX,Troye Sivan,{'Charli XCX': ['Troye Sivan']}
Charli XCX,,{'Charli XCX': ['']}
Charli xcx,,{'Charli xcx': ['']}
Charli xcx,Billie Eilish,{'Charli xcx': ['Billie Eilish']}
Charli xcx,Ariana Grande,{'Charli xcx': ['Ariana Grande']}
Charli xcx,Lorde,{'Charli xcx': ['Lorde']}
Charlie Charles,Ghali - Sfera Ebbasta,"{'Charlie Charles': [' Sfera Ebbasta', 'Ghali ']}"
Charlie Puth,,{'Charlie Puth': ['']}
Charlie Puth,Kehlani,{'Charlie Puth': ['Kehlani']}
Charlie Puth,Jung Kook - BTS,"{'Charlie Puth': [' BTS', 'Jung Kook ']}"
Charlie Puth,Selena Gomez,{'Charlie Puth': ['Selena Gomez']}
Charly Black,Daddy Yankee,{'Charly Black': ['Daddy Yankee']}
Chase Atlantic,,{'Chase Atlantic': ['']}
Cheat Codes,CVBZ - Fetty Wap,"{'Cheat Codes': [' Fetty Wap', 'CVBZ ']}"
Cheat Codes,Dante Klein,{'Cheat Codes': ['Dante Klein']}
Cheat Codes,Demi Lovato,{'Cheat Codes': ['Demi Lovato']}
Cheat Codes,Little Mix,{'Cheat Codes': ['Little Mix']}
Cheat Codes,Kris Kross Amsterdam,{'Cheat Codes': ['Kris Kross Amsterdam']}
Chefin,Mainstreet,{'Chefin': ['Mainstreet']}
Chencho Corleone,,{'Chencho Corleone': ['']}
Cher,,{'Cher': ['']}
Chezile,,{'Chezile': ['']}
Childish Gambino,,{'Childish Gambino': ['']}
Chino & Nacho,Daddy Yankee,{'Chino & Nacho': ['Daddy Yankee']}
Chino Pacas,Fuerza Regida,{'Chino Pacas': ['Fuerza Regida']}
Chino Pacas,,{'Chino Pacas': ['']}
Chle,,{'Chle': ['']}
ChocQuibTown,Manuel Turizo - Farruko - Zion & Lennox,"{'ChocQuibTown': ['Manuel Turizo ', ' Zion & Lennox', ' Farruko ']}"
Chris Brown,Justin Bieber - Ink,"{'Chris Brown': ['Justin Bieber ', ' Ink']}"
Chris Brown,Young Thug,{'Chris Brown': ['Young Thug']}
Chris Brown,Future - Young Thug,"{'Chris Brown': ['Future ', ' Young Thug']}"
Chris Brown,Drake,{'Chris Brown': ['Drake']}
Chris Brown,Gucci Mane - Usher,"{'Chris Brown': [' Usher', 'Gucci Mane ']}"
Chris Brown,Kodak Black - A Boogie Wit da Hoodie - Yo Gotti,"{'Chris Brown': ['Kodak Black ', ' Yo Gotti', ' A Boogie Wit da Hoodie ']}"
Chris Brown,,{'Chris Brown': ['']}
Chris Jedi,Ozuna - J Balvin - Arcangel,"{'Chris Jedi': [' J Balvin ', ' Arcangel', 'Ozuna ']}"
Chris Jedi,engo Flow - Chencho Corleone - Anuel AA,"{'Chris Jedi': [' Chencho Corleone ', 'engo Flow ', ' Anuel AA']}"
Chris Rea,,{'Chris Rea': ['']}
Christian Nodal,ngela Aguilar,{'Christian Nodal': ['ngela Aguilar']}
Christian Nodal,Peso Pluma,{'Christian Nodal': ['Peso Pluma']}
Christian Nodal,,{'Christian Nodal': ['']}
Chrystal,NOTION,{'Chrystal': ['NOTION']}
Chuck Berry,,{'Chuck Berry': ['']}
Chuyin,Fuerza Regida - Jorsshh - Calle 24,"{'Chuyin': ['Fuerza Regida ', ' Calle 24', ' Jorsshh ']}"
Cigarettes After Sex,,{'Cigarettes After Sex': ['']}
Clairo,,{'Clairo': ['']}
Clave Especial,Fuerza Regida,{'Clave Especial': ['Fuerza Regida']}
Clave Especial,Edgardo Nuez,{'Clave Especial': ['Edgardo Nuez']}
Clean Bandit,Luis Fonsi - MARINA,"{'Clean Bandit': [' MARINA', 'Luis Fonsi ']}"
Clean Bandit,Julia Michaels,{'Clean Bandit': ['Julia Michaels']}
Clean Bandit,Anne-Marie - Sean Paul,"{'Clean Bandit': [' Sean Paul', 'Anne', 'Marie ']}"
Clean Bandit,Demi Lovato,{'Clean Bandit': ['Demi Lovato']}
Clean Bandit,Zara Larsson,{'Clean Bandit': ['Zara Larsson']}
Clean Bandit,Mabel - 24kGoldn,"{'Clean Bandit': [' 24kGoldn', 'Mabel ']}"
Cline Dion,,{'Cline Dion': ['']}
Clinton Kane,,{'Clinton Kane': ['']}
Cochise,$NOT,{'Cochise': ['$NOT']}
Coi Leray,,{'Coi Leray': ['']}
Colde,RM,{'Colde': ['RM']}
Coldplay,,{'Coldplay': ['']}
Coldplay,Seeb,{'Coldplay': ['Seeb']}
Coldplay,Selena Gomez,{'Coldplay': ['Selena Gomez']}
Coldplay,Big Sean,{'Coldplay': ['Big Sean']}
Coldplay,BTS,{'Coldplay': ['BTS']}
Conan Gray,,{'Conan Gray': ['']}
Conkarah,DJ Fle - Shaggy,"{'Conkarah': ['DJ Fle ', ' Shaggy']}"
Coolio,L.V.,{'Coolio': ['L.V.']}
Cordae,Roddy Ricch,{'Cordae': ['Roddy Ricch']}
Cordae,Anderson .Paak,{'Cordae': ['Anderson .Paak']}
Cosculluela,Bad Bunny,{'Cosculluela': ['Bad Bunny']}
Creedence Clearwater Revival,,{'Creedence Clearwater Revival': ['']}
Creepy Nuts,,{'Creepy Nuts': ['']}
Cris Mj,FloyyMenor - LOUKI,"{'Cris Mj': [' LOUKI', 'FloyyMenor ']}"
Cris Mj,Duki - Standly - Stars Music Chile - Nicki Nicole,"{'Cris Mj': [' Standly ', 'Duki ', ' Nicki Nicole', ' Stars Music Chile ']}"
Cris Mj,,{'Cris Mj': ['']}
Crissin,Natan & Shander - Totoy El Frio,"{'Crissin': ['Natan & Shander ', ' Totoy El Frio']}"
Crowded House,,{'Crowded House': ['']}
Crush,j-hope,"{'Crush': ['hope', 'j']}"
Cup of Joe,,{'Cup of Joe': ['']}
Curtis Waters,Harm Franklin,{'Curtis Waters': ['Harm Franklin']}
Cynthia Erivo,Ariana Grande,{'Cynthia Erivo': ['Ariana Grande']}
DDG,Blueface,{'DDG': ['Blueface']}
DENNIS,MC Kevinho,{'DENNIS': ['MC Kevinho']}
DENNIS,MC Kevin o Chris,{'DENNIS': ['MC Kevin o Chris']}
DG e Batido Stronda,J. Eskine - MC G15 - Mc Davi,"{'DG e Batido Stronda': [' Mc Davi', ' MC G15 ', 'J. Eskine ']}"
DJ Ivis,Tarcsio do Acordeon,{'DJ Ivis': ['Tarcsio do Acordeon']}
DJ JZ,DJ LG PROD - Mc Mininin - Silvanno Salles - Humberto & Ronaldo,"{'DJ JZ': [' Mc Mininin ', ' Silvanno Salles ', ' Humberto & Ronaldo', 'DJ LG PROD ']}"
DJ Jeeh FDC,Mc Pel - MC Menor MT - Yuri Redicopa,"{'DJ Jeeh FDC': [' Yuri Redicopa', ' MC Menor MT ', 'Mc Pel ']}"
DJ Khaled,SZA - Future,"{'DJ Khaled': [' Future', 'SZA ']}"
DJ Khaled,Lil Baby - Future,"{'DJ Khaled': [' Future', 'Lil Baby ']}"
DJ Khaled,Post Malone - Travis Scott,"{'DJ Khaled': ['Post Malone ', ' Travis Scott']}"
DJ Khaled,Calvin Harris - Jeremih - Travis Scott,"{'DJ Khaled': [' Jeremih ', 'Calvin Harris ', ' Travis Scott']}"
DJ Khaled,Lil Baby - Lil Durk,"{'DJ Khaled': [' Lil Durk', 'Lil Baby ']}"
DJ Khaled,Rick Ross - Lil Wayne - John Legend - Fridayy - JAY-Z,"{'DJ Khaled': ['Rick Ross ', ' Lil Wayne ', ' Fridayy ', 'Z', ' JAY', ' John Legend ']}"
DJ Khaled,Drake,{'DJ Khaled': ['Drake']}
DJ Khaled,John Legend - Nipsey Hussle,"{'DJ Khaled': ['John Legend ', ' Nipsey Hussle']}"
DJ Khaled,Lil Baby - Post Malone - Megan Thee Stallion - DaBaby,"{'DJ Khaled': ['Lil Baby ', ' Megan Thee Stallion ', ' DaBaby', ' Post Malone ']}"
DJ Khaled,Quavo - Chance the Rapper - Justin Bieber - Lil Wayne,"{'DJ Khaled': [' Lil Wayne', 'Quavo ', ' Justin Bieber ', ' Chance the Rapper ']}"
DJ Khaled,Lil Wayne - Big Sean - Chris Brown,"{'DJ Khaled': [' Big Sean ', 'Lil Wayne ', ' Chris Brown']}"
DJ Khaled,SZA,{'DJ Khaled': ['SZA']}
DJ Khaled,Justin Bieber - 21 Savage,"{'DJ Khaled': ['Justin Bieber ', ' 21 Savage']}"
DJ Khaled,Quavo - Chance the Rapper - Justin Bieber,"{'DJ Khaled': ['Quavo ', ' Justin Bieber', ' Chance the Rapper ']}"
DJ Khaled,Lil Baby - Drake,"{'DJ Khaled': [' Drake', 'Lil Baby ']}"
DJ Khaled,Beyonc - JAY-Z,"{'DJ Khaled': ['Z', 'Beyonc ', ' JAY']}"
DJ Khaled,JAY-Z - Beyonc - Future,"{'DJ Khaled': [' Future', 'JAY', ' Beyonc ', 'Z ']}"
DJ Khaled,Bryson Tiller - Rihanna,"{'DJ Khaled': ['Bryson Tiller ', ' Rihanna']}"
DJ Khaled,Cardi B - 21 Savage,"{'DJ Khaled': [' 21 Savage', 'Cardi B ']}"
DJ Luian,Nicky Jam - Mambo Kingz - Brytiago - Anuel AA - Darell,"{'DJ Luian': [' Mambo Kingz ', ' Anuel AA ', 'Nicky Jam ', ' Darell', ' Brytiago ']}"
DJ Matt D,MC GP - Vulgo FK - Menor MC,"{'DJ Matt D': [' Menor MC', ' Vulgo FK ', 'MC GP ']}"
DJ Patrick Muniz,Dj Olliver - Mc Rennan - Mc Topre,"{'DJ Patrick Muniz': [' Mc Topre', 'Dj Olliver ', ' Mc Rennan ']}"
DJ Robin,Schrze,{'DJ Robin': ['Schrze']}
